date,home,away,result,played,boxscore
2026-04-01,BAL,DET,5-2,1,
2026-04-01,DAL,LOS,4-9,1,
2026-04-01,ELP,SAN,1-3,1,
2026-04-01,IND,ALB,7-4,1,
2026-04-01,JAC,PHI,4-7,1,
2026-04-01,NAS,LAS,1-5,1,
2026-04-01,SEA,AUS,8-0,1,
2026-04-02,BAL,DET,3-2,1,
2026-04-02,DAL,LOS,7-9,1,
2026-04-02,ELP,SAN,8-6,1,
2026-04-02,IND,ALB,5-4,1,
2026-04-02,JAC,PHI,3-1,1,
2026-04-02,NAS,LAS,3-2,1,
2026-04-02,SEA,AUS,5-8,1,
2026-04-03,BAL,DET,5-4,1,
2026-04-03,DAL,LOS,3-7,1,
2026-04-03,ELP,SAN,2-1,1,
2026-04-03,IND,ALB,0-12,1,
2026-04-03,JAC,PHI,7-4,1,
2026-04-03,NAS,LAS,9-1,1,
2026-04-03,SEA,AUS,2-4,1,
2026-04-04,BAL,DET,2-4,1,
2026-04-04,DAL,LOS,0-4,1,
2026-04-04,ELP,SAN,6-2,1,
2026-04-04,IND,ALB,6-7,1,
2026-04-04,JAC,PHI,7-3,1,
2026-04-04,NAS,LAS,2-7,1,
2026-04-04,SEA,AUS,2-6,1,
2026-04-06,ALB,NAS,0-1,1,
2026-04-06,AUS,ELP,9-3,1,
2026-04-06,DET,SEA,3-7,1,
2026-04-06,JAC,DAL,6-4,1,
2026-04-06,LAS,PHI,6-0,1,
2026-04-06,LOS,BAL,2-3,1,
2026-04-06,SAN,IND,2-0,1,
2026-04-07,ALB,NAS,2-1,1,
2026-04-07,AUS,ELP,5-3,1,
2026-04-07,DET,SEA,14-4,1,
2026-04-07,JAC,DAL,4-8,1,
2026-04-07,LAS,PHI,3-5,1,
2026-04-07,LOS,BAL,4-3,1,
2026-04-07,SAN,IND,5-7,1,
2026-04-08,ALB,NAS,7-2,1,
2026-04-08,AUS,ELP,2-1,1,
2026-04-08,DET,SEA,7-6,1,
2026-04-08,JAC,DAL,0-6,1,
2026-04-08,LAS,PHI,3-1,1,
2026-04-08,LOS,BAL,6-5,1,
2026-04-08,SAN,IND,3-0,1,
2026-04-10,BAL,LOS,1-7,1,
2026-04-10,DAL,JAC,4-6,1,
2026-04-10,ELP,AUS,7-4,1,
2026-04-10,IND,SAN,2-9,1,
2026-04-10,NAS,ALB,5-7,1,
2026-04-10,PHI,LAS,6-5,1,
2026-04-10,SEA,DET,2-1,1,
2026-04-11,BAL,LOS,9-6,1,
2026-04-11,DAL,JAC,5-6,1,
2026-04-11,ELP,AUS,2-4,1,
2026-04-11,IND,SAN,1-2,1,
2026-04-11,NAS,ALB,1-2,1,
2026-04-11,PHI,LAS,3-2,1,
2026-04-11,SEA,DET,4-2,1,
2026-04-12,BAL,LOS,4-5,1,
2026-04-12,DAL,JAC,5-1,1,
2026-04-12,ELP,AUS,2-7,1,
2026-04-12,IND,SAN,4-6,1,
2026-04-12,NAS,ALB,4-5,1,
2026-04-12,PHI,LAS,2-4,1,
2026-04-12,SEA,DET,1-4,1,
2026-04-13,BAL,LOS,4-6,1,
2026-04-13,DAL,JAC,6-11,1,
2026-04-13,ELP,AUS,0-8,1,
2026-04-13,IND,SAN,2-1,1,
2026-04-13,NAS,ALB,7-2,1,
2026-04-13,PHI,LAS,4-2,1,
2026-04-13,SEA,DET,6-4,1,
2026-04-15,ALB,PHI,3-4,1,
2026-04-15,AUS,IND,2-3,1,
2026-04-15,DAL,BAL,0-1,1,
2026-04-15,DET,ELP,5-4,1,
2026-04-15,LAS,JAC,2-3,1,
2026-04-15,LOS,SEA,0-7,1,
2026-04-15,SAN,NAS,2-3,1,
2026-04-16,ALB,PHI,0-4,1,
2026-04-16,AUS,IND,4-6,1,
2026-04-16,DAL,BAL,4-7,1,
