round,overall_pick,team_id,player_id
1,1,NAS,D20280039
1,2,BAL,D20280131
1,3,SEA,D20280137
1,4,AUS,D20280161
1,5,FOR,D20280078
1,6,ALB,D20280008
1,7,BOS,D20280155
1,8,SAN,D20280136
1,9,LAS,D20280095
1,10,MEM,D20280035
1,11,POR,D20280104
1,12,MIL,D20280171
1,13,ELP,D20280017
1,14,NEW,D20280075
2,15,NAS,D20280113
2,16,BAL,D20280086
2,17,SEA,D20280051
2,18,AUS,D20280159
2,19,FOR,D20280016
2,20,ALB,D20280071
2,21,BOS,D20280060
2,22,SAN,D20280069
2,23,LAS,D20280085
2,24,MEM,D20280098
2,25,POR,D20280046
2,26,MIL,D20280083
2,27,ELP,D20280034
2,28,NEW,D20280024
3,29,NAS,D20280190
3,30,BAL,D20280011
3,31,SEA,D20280064
3,32,AUS,D20280146
3,33,FOR,D20280053
3,34,ALB,D20280068
3,35,BOS,D20280107
3,36,SAN,D20280180
3,37,LAS,D20280061
3,38,MEM,D20280148
3,39,POR,D20280115
3,40,MIL,D20280094
3,41,ELP,D20280021
3,42,NEW,D20280097
4,43,NAS,D20280144
4,44,BAL,D20280028
4,45,SEA,D20280027
4,46,AUS,D20280199
4,47,FOR,D20280048
4,48,ALB,D20280019
4,49,BOS,D20280141
4,50,SAN,D20280012
4,51,LAS,D20280101
4,52,MEM,D20280070
4,53,POR,D20280116
4,54,MIL,D20280091
4,55,ELP,D20280192
4,56,NEW,D20280147
5,57,NAS,D20280055
5,58,BAL,D20280108
5,59,SEA,D20280167
5,60,AUS,D20280182
5,61,FOR,D20280174
5,62,ALB,D20280077
5,63,BOS,D20280073
5,64,SAN,D20280114
5,65,LAS,D20280176
5,66,MEM,D20280036
5,67,POR,D20280125
5,68,MIL,D20280134
5,69,ELP,D20280165
5,70,NEW,D20280152
6,71,NAS,D20280129
6,72,BAL,D20280154
6,73,SEA,D20280054
6,74,AUS,D20280160
6,75,FOR,D20280032
6,76,ALB,D20280079
6,77,BOS,D20280127
6,78,SAN,D20280014
6,79,LAS,D20280059
6,80,MEM,D20280088
6,81,POR,D20280153
6,82,MIL,D20280022
6,83,ELP,D20280040
6,84,NEW,D20280004
7,85,NAS,D20280128
7,86,BAL,D20280189
7,87,SEA,D20280029
7,88,AUS,D20280150
7,89,FOR,D20280151
7,90,ALB,D20280002
7,91,BOS,D20280156
7,92,SAN,D20280120
7,93,LAS,D20280074
7,94,MEM,D20280162
7,95,POR,D20280045
7,96,MIL,D20280166
7,97,ELP,D20280140
7,98,NEW,D20280184
8,99,NAS,D20280183
8,100,BAL,D20280093
8,101,SEA,D20280043
8,102,AUS,D20280057
8,103,FOR,D20280084
8,104,ALB,D20280080
8,105,BOS,D20280145
8,106,SAN,D20280096
8,107,LAS,D20280118
8,108,MEM,D20280173
8,109,POR,D20280110
8,110,MIL,D20280178
8,111,ELP,D20280030
8,112,NEW,D20280177
9,113,NAS,D20280168
9,114,BAL,D20280058
9,115,SEA,D20280198
9,116,AUS,D20280001
9,117,FOR,D20280006
9,118,ALB,D20280007
9,119,BOS,D20280010
9,120,SAN,D20280063
9,121,LAS,D20280157
9,122,MEM,D20280037
9,123,POR,D20280050
9,124,MIL,D20280112
9,125,ELP,D20280062
9,126,NEW,D20280072
10,127,NAS,D20280087
10,128,BAL,D20280099
10,129,SEA,D20280106
10,130,AUS,D20280119
10,131,FOR,D20280121
10,132,ALB,D20280122
10,133,BOS,D20280123
10,134,SAN,D20280135
10,135,LAS,D20280169
10,136,MEM,D20280175
10,137,POR,D20280196
10,138,MIL,D20280003
10,139,ELP,D20280009
10,140,NEW,D20280018
