balls,strikes,pitches,swings,takes,contact,foul,ball_in_play,hits,ball_calls,called_strike_calls,walks,strikeouts,hbp,zone_pitches,swing_rate,take_rate,foul_rate,contact_rate,swing_contact_rate,ball_rate,called_strike_rate
0,0,13772.0,4028.0,9744.0,3130.0,1019.0,1533.0,958.0,5208.0,1692.0,0.0,0.0,14.0,4453.0,0.29247749056055766,0.7075225094394424,0.07399070577984317,0.22727272727272727,0.7770605759682224,0.3781585826314261,0.12285797269822829
0,1,6484.0,1139.0,5345.0,1064.0,321.0,431.0,263.0,2633.0,494.0,0.0,0.0,17.0,1296.0,0.1756631708821715,0.8243368291178285,0.04950647748303516,0.16409623689080816,0.9341527655838455,0.40607649599012957,0.07618753855644664
0,2,3181.0,521.0,2660.0,422.0,0.0,70.0,54.0,961.0,159.0,0.0,2140.0,10.0,501.0,0.16378497327884314,0.8362150267211569,0.0,0.13266268469034895,0.8099808061420346,0.30210625589437284,0.049984281672430055
1,0,4628.0,1388.0,3240.0,1091.0,315.0,567.0,346.0,1751.0,574.0,0.0,0.0,14.0,1513.0,0.2999135695764909,0.700086430423509,0.06806395851339672,0.23573898012100258,0.7860230547550432,0.3783491789109767,0.1240276577355229
1,1,4387.0,1241.0,3146.0,1011.0,332.0,508.0,329.0,1518.0,560.0,0.0,0.0,10.0,1433.0,0.28288124002735354,0.7171187599726464,0.07567813995896969,0.23045361294734443,0.814665592264303,0.34602233872806015,0.1276498746295874
1,2,3022.0,743.0,2279.0,518.0,0.0,113.0,82.0,885.0,250.0,0.0,2017.0,7.0,762.0,0.24586366644606222,0.7541363335539378,0.0,0.171409662475182,0.6971736204576043,0.2928524156187955,0.0827266710787558
2,0,1553.0,461.0,1092.0,351.0,115.0,176.0,121.0,614.0,178.0,0.0,0.0,0.0,489.0,0.29684481648422406,0.7031551835157759,0.07405022537025113,0.22601416613007083,0.7613882863340564,0.3953638119768191,0.11461687057308435
2,1,1993.0,575.0,1418.0,479.0,152.0,249.0,176.0,741.0,264.0,0.0,0.0,4.0,666.0,0.288509784244857,0.711490215755143,0.07626693426994481,0.2403411941796287,0.8330434782608696,0.37180130456598093,0.13246362267937783
2,2,1663.0,682.0,981.0,413.0,0.0,104.0,70.0,428.0,240.0,0.0,1130.0,1.0,705.0,0.4101022248947685,0.5898977751052316,0.0,0.24834636199639207,0.6055718475073314,0.25736620565243534,0.14431749849669273
3,0,588.0,184.0,404.0,170.0,32.0,86.0,64.0,155.0,80.0,155.0,0.0,0.0,180.0,0.3129251700680272,0.6870748299319728,0.05442176870748299,0.2891156462585034,0.9239130434782609,0.26360544217687076,0.1360544217687075
3,1,1003.0,385.0,618.0,292.0,60.0,150.0,102.0,242.0,117.0,242.0,0.0,0.0,280.0,0.38384845463609174,0.6161515453639083,0.05982053838484546,0.29112662013958124,0.7584415584415585,0.24127617148554337,0.11665004985044865
3,2,959.0,425.0,534.0,293.0,0.0,78.0,55.0,179.0,122.0,179.0,701.0,1.0,349.0,0.443169968717414,0.556830031282586,0.0,0.30552659019812306,0.6894117647058824,0.18665276329509906,0.12721584984358708
