balls,strikes,pitches,swings,takes,contact,foul,ball_in_play,hits,ball_calls,called_strike_calls,walks,strikeouts,hbp,zone_pitches,swing_rate,take_rate,foul_rate,contact_rate,swing_contact_rate,ball_rate,called_strike_rate
0,0,15231.0,6682.0,8549.0,3637.0,390.0,3247.0,1467.0,2374.0,6175.0,0.0,0.0,0.0,12058.0,0.4387105245880113,0.5612894754119887,0.025605672641323615,0.23878931127306152,0.5442981143370248,0.1558663252576981,0.4054231501542906
0,1,10108.0,5635.0,4473.0,2855.0,262.0,2593.0,1270.0,993.0,3480.0,0.0,0.0,0.0,8607.0,0.5574792243767313,0.4425207756232687,0.0259200633161852,0.28244954491491886,0.5066548358473825,0.0982390185991294,0.3442817570241393
0,2,6880.0,5073.0,1807.0,1685.0,0.0,1685.0,421.0,381.0,1426.0,0.0,5693.0,0.0,6154.0,0.7373546511627908,0.2626453488372093,0.0,0.2449127906976744,0.3321506012221565,0.05537790697674418,0.2072674418604651
1,0,2374.0,1120.0,1254.0,615.0,35.0,580.0,251.0,807.0,447.0,0.0,0.0,0.0,1159.0,0.4717775905644482,0.5282224094355518,0.014743049705139006,0.2590564448188711,0.5491071428571429,0.33993260320134794,0.18828980623420388
1,1,2038.0,1023.0,1015.0,529.0,37.0,492.0,203.0,658.0,357.0,0.0,0.0,0.0,995.0,0.5019627085377821,0.49803729146221787,0.01815505397448479,0.2595682041216879,0.5171065493646139,0.3228655544651619,0.17517173699705593
1,2,1320.0,872.0,448.0,295.0,0.0,295.0,74.0,322.0,126.0,0.0,803.0,0.0,682.0,0.6606060606060606,0.3393939393939394,0.0,0.22348484848484848,0.338302752293578,0.24393939393939393,0.09545454545454546
2,0,807.0,341.0,466.0,190.0,10.0,180.0,76.0,303.0,163.0,0.0,0.0,0.0,396.0,0.4225526641883519,0.5774473358116481,0.012391573729863693,0.23543990086741015,0.5571847507331378,0.3754646840148699,0.20198265179677818
2,1,998.0,335.0,663.0,223.0,12.0,211.0,90.0,502.0,161.0,0.0,0.0,0.0,496.0,0.33567134268537074,0.6643286573146293,0.012024048096192385,0.22344689378757515,0.6656716417910448,0.503006012024048,0.16132264529058116
2,2,847.0,317.0,530.0,182.0,0.0,182.0,31.0,426.0,104.0,0.0,581.0,0.0,421.0,0.3742621015348288,0.6257378984651711,0.0,0.21487603305785125,0.5741324921135647,0.5029515938606848,0.12278630460448642
3,0,303.0,134.0,169.0,77.0,6.0,71.0,19.0,127.0,42.0,77.0,0.0,0.0,156.0,0.44224422442244227,0.5577557755775577,0.019801980198019802,0.25412541254125415,0.5746268656716418,0.41914191419141916,0.13861386138613863
3,1,510.0,269.0,241.0,144.0,9.0,135.0,57.0,166.0,75.0,153.0,0.0,0.0,241.0,0.5274509803921569,0.4725490196078431,0.01764705882352941,0.2823529411764706,0.5353159851301115,0.3254901960784314,0.14705882352941177
3,2,460.0,313.0,147.0,116.0,0.0,116.0,29.0,106.0,41.0,96.0,279.0,0.0,231.0,0.6804347826086956,0.31956521739130433,0.0,0.25217391304347825,0.3706070287539936,0.23043478260869565,0.0891304347826087
