round,overall_pick,team_id,player_id
1,1,MIL,D20340030
1,2,OKL,D20340082
1,3,BOS,D20340158
1,4,DET,D20340189
1,5,LOS,D20340023
1,6,DEN,D20340115
1,7,NAS,D20340120
1,8,JAC,D20340002
1,9,NEW,D20340089
1,10,POR,D20340136
1,11,LAS,D20340008
1,12,WAS,D20340191
1,13,SAN1,D20340001
1,14,SAN,D20340125
2,15,MIL,D20340007
2,16,OKL,D20340056
2,17,BOS,D20340179
2,18,DET,D20340091
2,19,LOS,D20340047
2,20,DEN,D20340160
2,21,NAS,D20340080
2,22,JAC,D20340097
2,23,NEW,D20340147
2,24,POR,D20340193
2,25,LAS,D20340159
2,26,WAS,D20340123
2,27,SAN1,D20340144
2,28,SAN,D20340095
3,29,MIL,D20340119
3,30,OKL,D20340048
3,31,BOS,D20340173
3,32,DET,D20340052
3,33,LOS,D20340090
3,34,DEN,D20340014
3,35,NAS,D20340165
3,36,JAC,D20340060
3,37,NEW,D20340043
3,38,POR,D20340108
3,39,LAS,D20340076
3,40,WAS,D20340021
3,41,SAN1,D20340039
3,42,SAN,D20340094
4,43,MIL,D20340129
4,44,OKL,D20340110
4,45,BOS,D20340020
4,46,DET,D20340168
4,47,LOS,D20340063
4,48,DEN,D20340112
4,49,NAS,D20340072
4,50,JAC,D20340118
4,51,NEW,D20340041
4,52,POR,D20340117
4,53,LAS,D20340093
4,54,WAS,D20340127
4,55,SAN1,D20340032
4,56,SAN,D20340135
5,57,MIL,D20340092
5,58,OKL,D20340074
5,59,BOS,D20340140
5,60,DET,D20340154
5,61,LOS,D20340138
5,62,DEN,D20340040
5,63,NAS,D20340009
5,64,JAC,D20340200
5,65,NEW,D20340130
5,66,POR,D20340151
5,67,LAS,D20340124
5,68,WAS,D20340182
5,69,SAN1,D20340111
5,70,SAN,D20340181
6,71,MIL,D20340172
6,72,OKL,D20340035
6,73,BOS,D20340145
6,74,DET,D20340194
6,75,LOS,D20340066
6,76,DEN,D20340098
6,77,NAS,D20340084
6,78,JAC,D20340188
6,79,NEW,D20340192
6,80,POR,D20340106
6,81,LAS,D20340133
6,82,WAS,D20340046
6,83,SAN1,D20340171
6,84,SAN,D20340163
7,85,MIL,D20340028
7,86,OKL,D20340086
7,87,BOS,D20340058
7,88,DET,D20340081
7,89,LOS,D20340024
7,90,DEN,D20340036
7,91,NAS,D20340137
7,92,JAC,D20340180
7,93,NEW,D20340199
7,94,POR,D20340029
7,95,LAS,D20340198
7,96,WAS,D20340015
7,97,SAN1,D20340126
7,98,SAN,D20340142
8,99,MIL,D20340045
8,100,OKL,D20340016
8,101,BOS,D20340068
8,102,DET,D20340078
8,103,LOS,D20340057
8,104,DEN,D20340195
8,105,NAS,D20340037
8,106,JAC,D20340114
8,107,NEW,D20340150
8,108,POR,D20340185
8,109,LAS,D20340012
8,110,WAS,D20340031
8,111,SAN1,D20340042
8,112,SAN,D20340026
9,113,MIL,D20340049
9,114,OKL,D20340152
9,115,BOS,D20340162
9,116,DET,D20340167
9,117,LOS,D20340019
9,118,DEN,D20340054
9,119,NAS,D20340055
9,120,JAC,D20340088
9,121,NEW,D20340096
9,122,POR,D20340131
9,123,LAS,D20340169
9,124,WAS,D20340004
9,125,SAN1,D20340005
9,126,SAN,D20340006
10,127,MIL,D20340011
10,128,OKL,D20340064
10,129,BOS,D20340065
10,130,DET,D20340067
10,131,LOS,D20340069
10,132,DEN,D20340071
10,133,NAS,D20340073
10,134,JAC,D20340079
10,135,NEW,D20340085
10,136,POR,D20340087
10,137,LAS,D20340099
10,138,WAS,D20340104
10,139,SAN1,D20340132
10,140,SAN,D20340146
