balls,strikes,pitches,swings,takes,contact,foul,ball_in_play,hits,ball_calls,called_strike_calls,walks,strikeouts,hbp,zone_pitches,swing_rate,take_rate,foul_rate,contact_rate,swing_contact_rate,ball_rate,called_strike_rate
0,0,16180.0,5572.0,10608.0,3218.0,282.0,2936.0,1157.0,6209.0,4399.0,0.0,0.0,82.0,8615.0,0.3443757725587145,0.6556242274412856,0.017428924598269467,0.19888751545117428,0.5775305096913137,0.38374536464771325,0.2718788627935723
0,1,7466.0,3240.0,4226.0,1770.0,142.0,1628.0,688.0,2687.0,1539.0,0.0,0.0,16.0,3857.0,0.4339673185105813,0.5660326814894187,0.019019555317439058,0.23707473881596572,0.5462962962962963,0.3598982051968926,0.20613447629252613
0,2,3364.0,2254.0,1110.0,834.0,0.0,834.0,215.0,613.0,497.0,0.0,2276.0,0.0,2209.0,0.6700356718192628,0.32996432818073723,0.0,0.2479191438763377,0.3700088731144632,0.18222354340071345,0.14774078478002378
1,0,6124.0,2767.0,3357.0,1445.0,138.0,1307.0,649.0,1802.0,1555.0,0.0,0.0,20.0,3845.0,0.45182887001959504,0.548171129980405,0.022534291312867407,0.2359568909209667,0.5222262378026744,0.29425212279555846,0.2539190071848465
1,1,5869.0,2703.0,3166.0,1392.0,137.0,1255.0,637.0,1976.0,1190.0,0.0,0.0,35.0,3423.0,0.46055546089623445,0.5394445391037656,0.023342988584085875,0.23717839495655138,0.5149833518312985,0.3366842733003919,0.20276026580337367
1,2,3404.0,1857.0,1547.0,681.0,0.0,681.0,155.0,1087.0,460.0,0.0,2002.0,16.0,1915.0,0.5455346650998825,0.45446533490011753,0.0,0.2000587544065805,0.3667205169628433,0.3193301997649824,0.13513513513513514
2,0,1772.0,790.0,982.0,459.0,34.0,425.0,195.0,509.0,473.0,0.0,0.0,0.0,1107.0,0.445823927765237,0.554176072234763,0.019187358916478554,0.2590293453724605,0.5810126582278481,0.28724604966139955,0.26693002257336346
2,1,2845.0,1213.0,1632.0,731.0,62.0,669.0,349.0,937.0,695.0,0.0,0.0,0.0,1908.0,0.4263620386643234,0.5736379613356766,0.02179261862917399,0.2569420035149385,0.6026380873866447,0.32934973637961334,0.24428822495606328
2,2,2723.0,1278.0,1445.0,614.0,0.0,614.0,147.0,1101.0,344.0,0.0,1704.0,16.0,1622.0,0.4693352919573999,0.5306647080426,0.0,0.22548659566654425,0.48043818466353677,0.4043334557473375,0.12633125229526257
3,0,497.0,117.0,380.0,113.0,3.0,110.0,35.0,346.0,34.0,214.0,0.0,11.0,101.0,0.23541247484909456,0.7645875251509054,0.006036217303822937,0.22736418511066397,0.9658119658119658,0.6961770623742455,0.06841046277665996
3,1,853.0,505.0,348.0,264.0,12.0,252.0,113.0,260.0,88.0,208.0,0.0,1.0,350.0,0.5920281359906213,0.4079718640093787,0.01406799531066823,0.3094958968347011,0.5227722772277228,0.3048065650644783,0.10316529894490035
3,2,1197.0,1042.0,155.0,359.0,0.0,359.0,129.0,47.0,108.0,25.0,982.0,0.0,1106.0,0.8705096073517126,0.12949039264828738,0.0,0.29991645781119464,0.34452975047984646,0.03926482873851295,0.09022556390977443
