balls,strikes,pitches,swings,takes,contact,foul,ball_in_play,hits,ball_calls,called_strike_calls,walks,strikeouts,hbp,zone_pitches,swing_rate,take_rate,foul_rate,contact_rate,swing_contact_rate,ball_rate,called_strike_rate
0,0,844.0,374.0,470.0,163.0,39.0,118.0,82.0,318.0,149.0,0.0,0.0,3.0,367.0,0.4431279620853081,0.556872037914692,0.0462085308056872,0.19312796208530805,0.4358288770053476,0.3767772511848341,0.17654028436018956
0,1,392.0,90.0,302.0,46.0,16.0,30.0,22.0,266.0,32.0,0.0,0.0,4.0,87.0,0.22959183673469388,0.7704081632653061,0.04081632653061224,0.11734693877551021,0.5111111111111111,0.6785714285714286,0.08163265306122448
0,2,89.0,23.0,66.0,8.0,0.0,5.0,1.0,57.0,3.0,0.0,27.0,0.0,16.0,0.25842696629213485,0.7415730337078652,0.0,0.0898876404494382,0.34782608695652173,0.6404494382022472,0.033707865168539325
1,0,305.0,140.0,165.0,58.0,12.0,45.0,32.0,117.0,46.0,0.0,0.0,2.0,124.0,0.45901639344262296,0.5409836065573771,0.03934426229508197,0.1901639344262295,0.4142857142857143,0.3836065573770492,0.15081967213114755
1,1,385.0,175.0,210.0,81.0,13.0,66.0,40.0,149.0,60.0,0.0,0.0,1.0,167.0,0.45454545454545453,0.5454545454545454,0.033766233766233764,0.21038961038961038,0.46285714285714286,0.38701298701298703,0.15584415584415584
1,2,216.0,74.0,142.0,35.0,0.0,17.0,10.0,109.0,19.0,0.0,88.0,2.0,63.0,0.3425925925925926,0.6574074074074074,0.0,0.16203703703703703,0.47297297297297297,0.5046296296296297,0.08796296296296297
2,0,106.0,52.0,54.0,28.0,4.0,23.0,13.0,39.0,15.0,0.0,0.0,0.0,47.0,0.49056603773584906,0.5094339622641509,0.03773584905660377,0.2641509433962264,0.5384615384615384,0.36792452830188677,0.14150943396226415
2,1,184.0,76.0,108.0,36.0,10.0,24.0,18.0,71.0,35.0,0.0,0.0,1.0,77.0,0.41304347826086957,0.5869565217391305,0.05434782608695652,0.1956521739130435,0.47368421052631576,0.3858695652173913,0.19021739130434784
2,2,191.0,111.0,80.0,39.0,0.0,20.0,14.0,52.0,23.0,0.0,119.0,0.0,83.0,0.581151832460733,0.418848167539267,0.0,0.20418848167539266,0.35135135135135137,0.27225130890052357,0.12041884816753927
3,0,36.0,11.0,25.0,5.0,2.0,3.0,1.0,19.0,6.0,19.0,0.0,0.0,12.0,0.3055555555555556,0.6944444444444444,0.05555555555555555,0.1388888888888889,0.45454545454545453,0.5277777777777778,0.16666666666666666
3,1,83.0,40.0,43.0,20.0,7.0,12.0,8.0,29.0,13.0,29.0,0.0,0.0,33.0,0.4819277108433735,0.5180722891566265,0.08433734939759036,0.24096385542168675,0.5,0.3493975903614458,0.1566265060240964
3,2,84.0,42.0,42.0,13.0,0.0,8.0,3.0,30.0,12.0,30.0,46.0,0.0,34.0,0.5,0.5,0.0,0.15476190476190477,0.30952380952380953,0.35714285714285715,0.14285714285714285
