balls,strikes,pitches,swings,takes,contact,foul,ball_in_play,hits,ball_calls,called_strike_calls,walks,strikeouts,hbp,zone_pitches,swing_rate,take_rate,foul_rate,contact_rate,swing_contact_rate,ball_rate,called_strike_rate
0,0,17110.0,7344.0,9766.0,3340.0,747.0,2447.0,1677.0,6722.0,3007.0,0.0,0.0,37.0,7146.0,0.4292226767971946,0.5707773232028054,0.04365867913500877,0.1952074810052601,0.45479302832244006,0.3928696668614845,0.17574517825832847
0,1,7597.0,1879.0,5718.0,844.0,219.0,594.0,392.0,4888.0,772.0,0.0,0.0,58.0,1907.0,0.24733447413452678,0.7526655258654732,0.028827168619191785,0.11109648545478479,0.4491750931346461,0.6434118731078057,0.10161906015532447
0,2,1986.0,527.0,1459.0,182.0,0.0,104.0,65.0,1214.0,117.0,0.0,660.0,8.0,409.0,0.26535750251762336,0.7346424974823766,0.0,0.09164149043303121,0.34535104364326374,0.6112789526686808,0.05891238670694864
1,0,6260.0,2802.0,3458.0,1329.0,294.0,983.0,700.0,2406.0,1034.0,0.0,0.0,18.0,2616.0,0.4476038338658147,0.5523961661341853,0.04696485623003195,0.2123003194888179,0.4743040685224839,0.3843450479233227,0.16517571884984025
1,1,7252.0,2929.0,4323.0,1345.0,298.0,983.0,643.0,3115.0,1185.0,0.0,0.0,23.0,2859.0,0.403888582460011,0.596111417539989,0.04109211252068395,0.18546607832322118,0.4592010925230454,0.4295366795366795,0.16340319911748483
1,2,4147.0,1366.0,2781.0,454.0,0.0,240.0,168.0,2132.0,367.0,0.0,1755.0,20.0,1147.0,0.3293947431878466,0.6706052568121533,0.0,0.10947673016638534,0.3323572474377745,0.5141065830721003,0.08849770918736435
2,0,2253.0,1005.0,1248.0,483.0,102.0,358.0,243.0,875.0,364.0,0.0,0.0,6.0,925.0,0.44607190412782954,0.5539280958721704,0.045272969374167776,0.21438082556591212,0.48059701492537316,0.3883710608078118,0.1615623612960497
2,1,3828.0,1646.0,2182.0,774.0,163.0,583.0,398.0,1494.0,666.0,0.0,0.0,16.0,1625.0,0.42998955067920586,0.5700104493207941,0.04258098223615465,0.20219435736677116,0.47023086269744835,0.390282131661442,0.17398119122257052
2,2,3635.0,1959.0,1676.0,589.0,0.0,331.0,228.0,1124.0,438.0,0.0,2172.0,8.0,1575.0,0.5389270976616231,0.4610729023383769,0.0,0.16203576341127923,0.3006636038795304,0.30921595598349383,0.12049518569463549
3,0,820.0,264.0,556.0,130.0,27.0,94.0,67.0,408.0,145.0,408.0,0.0,2.0,285.0,0.32195121951219513,0.6780487804878049,0.032926829268292684,0.15853658536585366,0.49242424242424243,0.4975609756097561,0.17682926829268292
3,1,1686.0,651.0,1035.0,320.0,60.0,244.0,177.0,693.0,336.0,693.0,0.0,2.0,692.0,0.3861209964412811,0.6138790035587188,0.03558718861209965,0.18979833926453143,0.4915514592933948,0.4110320284697509,0.199288256227758
3,2,1731.0,909.0,822.0,283.0,0.0,173.0,117.0,563.0,235.0,563.0,991.0,4.0,719.0,0.5251299826689775,0.4748700173310225,0.0,0.1634893125361063,0.31133113311331134,0.3252455228191797,0.13575967648757944
