round,overall_pick,team_id,player_id
1,1,POR,D20350115
1,2,IND,D20350046
1,3,LAS,D20350055
1,4,MEM,D20350136
1,5,ALB,D20350059
1,6,SAN1,D20350018
1,7,PHI,D20350134
1,8,SAN,D20350051
1,9,OKL,D20350058
1,10,ELP,D20350064
1,11,BAL,D20350147
1,12,CHI,D20350095
1,13,LOU,D20350193
1,14,SEA,D20350172
2,15,POR,D20350067
2,16,IND,D20350124
2,17,LAS,D20350189
2,18,MEM,D20350113
2,19,ALB,D20350123
2,20,SAN1,D20350183
2,21,PHI,D20350079
2,22,SAN,D20350111
2,23,OKL,D20350122
2,24,ELP,D20350156
2,25,BAL,D20350004
2,26,CHI,D20350049
2,27,LOU,D20350019
2,28,SEA,D20350047
3,29,POR,D20350186
3,30,IND,D20350074
3,31,LAS,D20350151
3,32,MEM,D20350078
3,33,ALB,D20350120
3,34,SAN1,D20350144
3,35,PHI,D20350188
3,36,SAN,D20350056
3,37,OKL,D20350177
3,38,ELP,D20350065
3,39,BAL,D20350094
3,40,CHI,D20350036
3,41,LOU,D20350138
3,42,SEA,D20350017
4,43,POR,D20350195
4,44,IND,D20350106
4,45,LAS,D20350031
4,46,MEM,D20350141
4,47,ALB,D20350081
4,48,SAN1,D20350041
4,49,PHI,D20350053
4,50,SAN,D20350083
4,51,OKL,D20350109
4,52,ELP,D20350009
4,53,BAL,D20350032
4,54,CHI,D20350020
4,55,LOU,D20350037
4,56,SEA,D20350027
5,57,POR,D20350129
5,58,IND,D20350160
5,59,LAS,D20350139
5,60,MEM,D20350015
5,61,ALB,D20350199
5,62,SAN1,D20350028
5,63,PHI,D20350181
5,64,SAN,D20350038
5,65,OKL,D20350176
5,66,ELP,D20350033
5,67,BAL,D20350073
5,68,CHI,D20350054
5,69,LOU,D20350099
5,70,SEA,D20350052
6,71,POR,D20350159
6,72,IND,D20350069
6,73,LAS,D20350200
6,74,MEM,D20350185
6,75,ALB,D20350010
6,76,SAN1,D20350077
6,77,PHI,D20350008
6,78,SAN,D20350104
6,79,OKL,D20350110
6,80,ELP,D20350070
6,81,BAL,D20350060
6,82,CHI,D20350005
6,83,LOU,D20350002
6,84,SEA,D20350039
7,85,POR,D20350130
7,86,IND,D20350143
7,87,LAS,D20350127
7,88,MEM,D20350174
7,89,ALB,D20350116
7,90,SAN1,D20350068
7,91,PHI,D20350182
7,92,SAN,D20350145
7,93,OKL,D20350150
7,94,ELP,D20350142
7,95,BAL,D20350171
7,96,CHI,D20350023
7,97,LOU,D20350024
7,98,SEA,D20350084
8,99,POR,D20350063
8,100,IND,D20350048
8,101,LAS,D20350066
8,102,MEM,D20350050
8,103,ALB,D20350192
8,104,SAN1,D20350103
8,105,PHI,D20350072
8,106,SAN,D20350085
8,107,OKL,D20350045
8,108,ELP,D20350089
8,109,BAL,D20350108
8,110,CHI,D20350061
8,111,LOU,D20350105
8,112,SEA,D20350164
9,113,POR,D20350173
9,114,IND,D20350155
9,115,LAS,D20350128
9,116,MEM,D20350082
9,117,ALB,D20350161
9,118,SAN1,D20350012
9,119,PHI,D20350087
9,120,SAN,D20350196
9,121,OKL,D20350057
9,122,ELP,D20350029
9,123,BAL,D20350184
9,124,CHI,D20350133
9,125,LOU,D20350025
9,126,SEA,D20350044
10,127,POR,D20350086
10,128,IND,D20350152
10,129,LAS,D20350088
10,130,MEM,D20350093
10,131,ALB,D20350118
10,132,SAN1,D20350153
10,133,PHI,D20350157
10,134,SAN,D20350170
10,135,OKL,D20350178
10,136,ELP,D20350180
10,137,BAL,D20350194
10,138,CHI,D20350013
10,139,LOU,D20350014
10,140,SEA,D20350035
