round,overall_pick,team_id,player_id
1,1,MIL,D20390157
1,2,DET,D20390170
1,3,LOS,D20390080
1,4,OKL,D20390086
1,5,BOS,D20390183
1,6,DEN,D20390040
1,7,NAS,D20390128
1,8,WAS,D20390093
1,9,JAC,D20390058
1,10,NEW,D20390024
1,11,SAN1,D20390138
1,12,LAS,D20390012
1,13,POR,D20390042
1,14,SAN,D20390114
2,15,MIL,D20390087
2,16,DET,D20390142
2,17,LOS,D20390189
2,18,OKL,D20390081
2,19,BOS,D20390013
2,20,DEN,D20390002
2,21,NAS,D20390015
2,22,WAS,D20390193
2,23,JAC,D20390076
2,24,NEW,D20390077
2,25,SAN1,D20390102
2,26,LAS,D20390109
2,27,POR,D20390190
2,28,SAN,D20390143
3,29,MIL,D20390100
3,30,DET,D20390122
3,31,LOS,D20390006
3,32,OKL,D20390022
3,33,BOS,D20390156
3,34,DEN,D20390174
3,35,NAS,D20390168
3,36,WAS,D20390033
3,37,JAC,D20390057
3,38,NEW,D20390107
3,39,SAN1,D20390110
3,40,LAS,D20390181
3,41,POR,D20390182
3,42,SAN,D20390074
4,43,MIL,D20390158
4,44,DET,D20390180
4,45,LOS,D20390200
4,46,OKL,D20390048
4,47,BOS,D20390017
4,48,DEN,D20390051
4,49,NAS,D20390132
4,50,WAS,D20390034
4,51,JAC,D20390055
4,52,NEW,D20390028
4,53,SAN1,D20390030
4,54,LAS,D20390198
4,55,POR,D20390164
4,56,SAN,D20390196
5,57,MIL,D20390120
5,58,DET,D20390129
5,59,LOS,D20390014
5,60,OKL,D20390098
5,61,BOS,D20390185
5,62,DEN,D20390031
5,63,NAS,D20390172
5,64,WAS,D20390004
5,65,JAC,D20390126
5,66,NEW,D20390044
5,67,SAN1,D20390046
5,68,LAS,D20390152
5,69,POR,D20390069
5,70,SAN,D20390020
6,71,MIL,D20390116
6,72,DET,D20390194
6,73,LOS,D20390025
6,74,OKL,D20390154
6,75,BOS,D20390119
6,76,DEN,D20390121
6,77,NAS,D20390060
6,78,WAS,D20390065
6,79,JAC,D20390082
6,80,NEW,D20390149
6,81,SAN1,D20390186
6,82,LAS,D20390097
6,83,POR,D20390027
6,84,SAN,D20390177
7,85,MIL,D20390037
7,86,DET,D20390150
7,87,LOS,D20390153
7,88,OKL,D20390111
7,89,BOS,D20390195
7,90,DEN,D20390162
7,91,NAS,D20390061
7,92,WAS,D20390073
7,93,JAC,D20390056
7,94,NEW,D20390147
7,95,SAN1,D20390078
7,96,LAS,D20390052
7,97,POR,D20390130
7,98,SAN,D20390131
8,99,MIL,D20390144
8,100,DET,D20390018
8,101,LOS,D20390059
8,102,OKL,D20390175
8,103,BOS,D20390187
8,104,DEN,D20390005
8,105,NAS,D20390007
8,106,WAS,D20390008
8,107,JAC,D20390032
8,108,NEW,D20390019
8,109,SAN1,D20390036
8,110,LAS,D20390067
8,111,POR,D20390038
8,112,SAN,D20390136
9,113,MIL,D20390039
9,114,DET,D20390179
9,115,LOS,D20390134
9,116,OKL,D20390047
9,117,BOS,D20390094
9,118,DEN,D20390101
9,119,NAS,D20390135
9,120,WAS,D20390171
9,121,JAC,D20390176
9,122,NEW,D20390191
9,123,SAN1,D20390001
9,124,LAS,D20390029
9,125,POR,D20390050
9,126,SAN,D20390066
10,127,MIL,D20390070
10,128,DET,D20390088
10,129,LOS,D20390095
10,130,OKL,D20390096
10,131,BOS,D20390113
10,132,DEN,D20390125
10,133,NAS,D20390127
10,134,WAS,D20390139
10,135,JAC,D20390151
10,136,NEW,D20390159
10,137,SAN1,D20390161
10,138,LAS,D20390178
10,139,POR,D20390197
10,140,SAN,D20390003
