round,overall_pick,team_id,player_id
1,1,POR,D20270022
1,2,LOS,D20270088
1,3,WAS,D20270050
1,4,HOU,D20270101
1,5,COL,D20270196
1,6,SAN1,D20270080
1,7,SEA,D20270129
1,8,DEN,D20270190
1,9,NAS,D20270007
1,10,DAL,D20270130
1,11,NEW,D20270047
1,12,SAN,D20270108
1,13,MIL,D20270165
1,14,BOS,D20270037
2,15,POR,D20270029
2,16,LOS,D20270116
2,17,WAS,D20270073
2,18,HOU,D20270085
2,19,COL,D20270006
2,20,SAN1,D20270092
2,21,SEA,D20270081
2,22,DEN,D20270100
2,23,NAS,D20270066
2,24,DAL,D20270176
2,25,NEW,D20270099
2,26,SAN,D20270148
2,27,MIL,D20270040
2,28,BOS,D20270026
3,29,POR,D20270125
3,30,LOS,D20270162
3,31,WAS,D20270157
3,32,HOU,D20270113
3,33,COL,D20270187
3,34,SAN1,D20270091
3,35,SEA,D20270064
3,36,DEN,D20270141
3,37,NAS,D20270016
3,38,DAL,D20270115
3,39,NEW,D20270195
3,40,SAN,D20270097
3,41,MIL,D20270020
3,42,BOS,D20270109
4,43,POR,D20270082
4,44,LOS,D20270017
4,45,WAS,D20270150
4,46,HOU,D20270011
4,47,COL,D20270071
4,48,SAN1,D20270004
4,49,SEA,D20270167
4,50,DEN,D20270122
4,51,NAS,D20270185
4,52,DAL,D20270041
4,53,NEW,D20270068
4,54,SAN,D20270062
4,55,MIL,D20270077
4,56,BOS,D20270127
5,57,POR,D20270009
5,58,LOS,D20270072
5,59,WAS,D20270055
5,60,HOU,D20270024
5,61,COL,D20270172
5,62,SAN1,D20270111
5,63,SEA,D20270119
5,64,DEN,D20270120
5,65,NAS,D20270094
5,66,DAL,D20270074
5,67,NEW,D20270117
5,68,SAN,D20270038
5,69,MIL,D20270175
5,70,BOS,D20270098
6,71,POR,D20270070
6,72,LOS,D20270061
6,73,WAS,D20270136
6,74,HOU,D20270194
6,75,COL,D20270159
6,76,SAN1,D20270021
6,77,SEA,D20270112
6,78,DEN,D20270028
6,79,NAS,D20270135
6,80,DAL,D20270063
6,81,NEW,D20270027
6,82,SAN,D20270049
6,83,MIL,D20270012
6,84,BOS,D20270057
7,85,POR,D20270054
7,86,LOS,D20270065
7,87,WAS,D20270060
7,88,HOU,D20270033
7,89,COL,D20270104
7,90,SAN1,D20270178
7,91,SEA,D20270039
7,92,DEN,D20270095
7,93,NAS,D20270052
7,94,DAL,D20270079
7,95,NEW,D20270198
7,96,SAN,D20270069
7,97,MIL,D20270138
7,98,BOS,D20270002
8,99,POR,D20270146
8,100,LOS,D20270067
8,101,WAS,D20270182
8,102,HOU,D20270156
8,103,COL,D20270186
8,104,SAN1,D20270089
8,105,SEA,D20270003
8,106,DEN,D20270031
8,107,NAS,D20270181
8,108,DAL,D20270154
8,109,NEW,D20270008
8,110,SAN,D20270075
8,111,MIL,D20270045
8,112,BOS,D20270102
9,113,POR,D20270193
9,114,LOS,D20270188
9,115,WAS,D20270034
9,116,HOU,D20270124
9,117,COL,D20270018
9,118,SAN1,D20270152
9,119,SEA,D20270164
9,120,DEN,D20270171
9,121,NAS,D20270056
9,122,DAL,D20270010
9,123,NEW,D20270035
9,124,SAN,D20270053
9,125,MIL,D20270059
9,126,BOS,D20270084
10,127,POR,D20270090
10,128,LOS,D20270096
10,129,WAS,D20270121
10,130,HOU,D20270133
10,131,COL,D20270153
10,132,SAN1,D20270155
10,133,SEA,D20270158
10,134,DEN,D20270166
10,135,NAS,D20270169
10,136,DAL,D20270170
10,137,NEW,D20270180
10,138,SAN,D20270001
10,139,MIL,D20270005
10,140,BOS,D20270019
