timestamp,season_date,team_id,player_id,player_name,action,from_level,to_level,counterparty,details
2025-12-28 18:29:25,2025-07-15,ELP,D20250072,Jose Rivera,draft,,LOW,,Drafted in 2025 Amateur Draft (ELP: LOW roster exceeds 10 players (fix before resuming).)
2025-12-28 18:29:25,2025-07-15,CHA,D20250005,Horacio Juris,draft,,LOW,,Drafted in 2025 Amateur Draft (CHA: LOW roster exceeds 10 players (fix before resuming).)
2025-12-28 18:29:25,2025-07-15,SAN1,D20250053,Alvin Slaughenhoupt,draft,,LOW,,Drafted in 2025 Amateur Draft (SAN1: LOW roster exceeds 10 players (fix before resuming).)
2025-12-28 18:29:25,2025-07-15,SAN,D20250075,Leroy Mitchell,draft,,LOW,,Drafted in 2025 Amateur Draft (SAN: LOW roster exceeds 10 players (fix before resuming).)
2025-12-28 18:29:25,2025-07-15,HOU,D20250081,Ali Allcock,draft,,LOW,,Drafted in 2025 Amateur Draft (HOU: LOW roster exceeds 10 players (fix before resuming).)
2025-12-28 18:29:25,2025-07-15,LOS,D20250057,Francisco Delgado,draft,,LOW,,Drafted in 2025 Amateur Draft (LOS: LOW roster exceeds 10 players (fix before resuming).)
2025-12-28 18:29:25,2025-07-15,ALB,D20250134,Sanford Stromyer,draft,,LOW,,Drafted in 2025 Amateur Draft (ALB: LOW roster exceeds 10 players (fix before resuming).)
2025-12-28 18:29:25,2025-07-15,IND,D20250102,Luis Vasquez,draft,,LOW,,Drafted in 2025 Amateur Draft (IND: LOW roster exceeds 10 players (fix before resuming).)
2025-12-28 18:29:25,2025-07-15,DEN,D20250037,Jewell Lidge,draft,,LOW,,Drafted in 2025 Amateur Draft (DEN: LOW roster exceeds 10 players (fix before resuming).)
2025-12-28 18:29:25,2025-07-15,BOS,D20250022,Pedro Sanchez,draft,,LOW,,Drafted in 2025 Amateur Draft (BOS: LOW roster exceeds 10 players (fix before resuming).)
2025-12-28 18:29:25,2025-07-15,DAL,D20250199,Roberto Vasquez,draft,,LOW,,Drafted in 2025 Amateur Draft (DAL: LOW roster exceeds 10 players (fix before resuming).)
2025-12-28 18:29:25,2025-07-15,SEA,D20250196,Rufus Allen,draft,,LOW,,Drafted in 2025 Amateur Draft (SEA: LOW roster exceeds 10 players (fix before resuming).)
2025-12-28 18:29:25,2025-07-15,NAS,D20250185,Manuel Garcia,draft,,LOW,,Drafted in 2025 Amateur Draft (NAS: LOW roster exceeds 10 players (fix before resuming).)
2025-12-28 18:29:25,2025-07-15,COL,D20250028,Yong Tran,draft,,LOW,,Drafted in 2025 Amateur Draft (COL: LOW roster exceeds 10 players (fix before resuming).)
2025-12-28 18:29:25,2025-07-15,ELP,D20250193,Sung Chen,draft,,LOW,,Drafted in 2025 Amateur Draft (ELP: LOW roster exceeds 10 players (fix before resuming).)
2025-12-28 18:29:25,2025-07-15,CHA,D20250128,Gilbert Defranco,draft,,LOW,,Drafted in 2025 Amateur Draft (CHA: LOW roster exceeds 10 players (fix before resuming).)
2025-12-28 18:29:25,2025-07-15,SAN1,D20250047,Elbert Bhola,draft,,LOW,,Drafted in 2025 Amateur Draft (SAN1: LOW roster exceeds 10 players (fix before resuming).)
2025-12-28 18:29:25,2025-07-15,SAN,D20250043,Alejandro Ramos,draft,,LOW,,Drafted in 2025 Amateur Draft (SAN: LOW roster exceeds 10 players (fix before resuming).)
2025-12-28 18:29:25,2025-07-15,HOU,D20250178,Asa Marchell,draft,,LOW,,Drafted in 2025 Amateur Draft (HOU: LOW roster exceeds 10 players (fix before resuming).)
2025-12-28 18:29:25,2025-07-15,LOS,D20250200,Dante Ashman,draft,,LOW,,Drafted in 2025 Amateur Draft (LOS: LOW roster exceeds 10 players (fix before resuming).)
2025-12-28 18:29:25,2025-07-15,ALB,D20250025,Ali Allcock,draft,,LOW,,Drafted in 2025 Amateur Draft (ALB: LOW roster exceeds 10 players (fix before resuming).)
2025-12-28 18:29:25,2025-07-15,IND,D20250147,Yong Li,draft,,LOW,,Drafted in 2025 Amateur Draft (IND: LOW roster exceeds 10 players (fix before resuming).)
2025-12-28 18:29:25,2025-07-15,DEN,D20250063,Darren Lakey,draft,,LOW,,Drafted in 2025 Amateur Draft (DEN: LOW roster exceeds 10 players (fix before resuming).)
2025-12-28 18:29:25,2025-07-15,BOS,D20250183,Hayden Thiery,draft,,LOW,,Drafted in 2025 Amateur Draft (BOS: LOW roster exceeds 10 players (fix before resuming).)
2025-12-28 18:29:25,2025-07-15,DAL,D20250101,Gonzalo Dubis,draft,,LOW,,Drafted in 2025 Amateur Draft (DAL: LOW roster exceeds 10 players (fix before resuming).)
2025-12-28 18:29:25,2025-07-15,SEA,D20250079,Marshall Grimley,draft,,LOW,,Drafted in 2025 Amateur Draft (SEA: LOW roster exceeds 10 players (fix before resuming).)
2025-12-28 18:29:25,2025-07-15,NAS,D20250036,Fernando Ramirez,draft,,LOW,,Drafted in 2025 Amateur Draft (NAS: LOW roster exceeds 10 players (fix before resuming).)
2025-12-28 18:29:25,2025-07-15,COL,D20250080,Chadwick Tanski,draft,,LOW,,Drafted in 2025 Amateur Draft (COL: LOW roster exceeds 10 players (fix before resuming).)
2025-12-28 18:29:25,2025-07-15,ELP,D20250149,Jamal Carter,draft,,LOW,,Drafted in 2025 Amateur Draft (ELP: LOW roster exceeds 10 players (fix before resuming).)
2025-12-28 18:29:25,2025-07-15,CHA,D20250076,James Sidney,draft,,LOW,,Drafted in 2025 Amateur Draft (CHA: LOW roster exceeds 10 players (fix before resuming).)
