date,home,away,result,played,boxscore
2025-04-01,ALB,ELP,4-5,1,
2025-04-01,CHA,DAL,6-5,1,
2025-04-01,DEN,SAN1,3-6,1,
2025-04-01,HOU,COL,6-5,1,
2025-04-01,IND,LOS,8-3,1,
2025-04-01,NAS,SEA,2-7,1,
2025-04-01,SAN,BOS,5-4,1,
2025-04-02,ALB,ELP,4-3,1,
2025-04-02,CHA,DAL,2-7,1,
2025-04-02,DEN,SAN1,3-5,1,
2025-04-02,HOU,COL,2-6,1,
2025-04-02,IND,LOS,2-6,1,
2025-04-02,NAS,SEA,8-2,1,
2025-04-02,SAN,BOS,3-6,1,
2025-04-03,ALB,ELP,3-1,1,
2025-04-03,CHA,DAL,5-10,1,
2025-04-03,DEN,SAN1,9-4,1,
2025-04-03,HOU,COL,0-3,1,
2025-04-03,IND,LOS,4-2,1,
2025-04-03,NAS,SEA,4-3,1,
2025-04-03,SAN,BOS,7-8,1,
2025-04-04,ALB,ELP,16-6,1,
2025-04-04,CHA,DAL,0-3,1,
2025-04-04,DEN,SAN1,5-4,1,
2025-04-04,HOU,COL,2-8,1,
2025-04-04,IND,LOS,5-6,1,
2025-04-04,NAS,SEA,5-10,1,
2025-04-04,SAN,BOS,5-4,1,
2025-04-06,BOS,ALB,10-13,1,
2025-04-06,DAL,IND,2-1,1,
2025-04-06,ELP,NAS,9-8,1,
2025-04-06,HOU,CHA,2-3,1,
2025-04-06,LOS,SAN,9-6,1,
2025-04-06,SAN1,COL,3-7,1,
2025-04-06,SEA,DEN,3-10,1,
2025-04-07,BOS,ALB,6-7,1,
2025-04-07,DAL,IND,4-3,1,
2025-04-07,ELP,NAS,3-6,1,
2025-04-07,HOU,CHA,2-1,1,
2025-04-07,LOS,SAN,6-4,1,
2025-04-07,SAN1,COL,2-4,1,
2025-04-07,SEA,DEN,3-2,1,
2025-04-08,BOS,ALB,10-1,1,
2025-04-08,DAL,IND,7-5,1,
2025-04-08,ELP,NAS,1-10,1,
2025-04-08,HOU,CHA,3-2,1,
2025-04-08,LOS,SAN,8-5,1,
2025-04-08,SAN1,COL,3-2,1,
2025-04-08,SEA,DEN,8-10,1,
2025-04-10,ALB,BOS,5-0,1,
2025-04-10,CHA,HOU,9-10,1,
2025-04-10,COL,SAN1,4-2,1,
2025-04-10,DEN,SEA,3-1,1,
2025-04-10,IND,DAL,5-1,1,
2025-04-10,NAS,ELP,0-2,1,
2025-04-10,SAN,LOS,2-5,1,
2025-04-11,ALB,BOS,2-0,1,
2025-04-11,CHA,HOU,1-3,1,
2025-04-11,COL,SAN1,3-4,1,
2025-04-11,DEN,SEA,3-11,1,
2025-04-11,IND,DAL,1-2,1,
2025-04-11,NAS,ELP,6-0,1,
2025-04-11,SAN,LOS,7-5,1,
2025-04-12,ALB,BOS,5-4,1,
2025-04-12,CHA,HOU,2-10,1,
2025-04-12,COL,SAN1,5-1,1,
2025-04-12,DEN,SEA,5-8,1,
2025-04-12,IND,DAL,7-4,1,
2025-04-12,NAS,ELP,2-0,1,
2025-04-12,SAN,LOS,5-0,1,
2025-04-13,ALB,BOS,5-2,1,
2025-04-13,CHA,HOU,5-7,1,
2025-04-13,COL,SAN1,3-1,1,
2025-04-13,DEN,SEA,1-2,1,
2025-04-13,IND,DAL,3-7,1,
2025-04-13,NAS,ELP,2-0,1,
2025-04-13,SAN,LOS,8-0,1,
2025-04-15,BOS,NAS,2-3,1,
2025-04-15,CHA,IND,3-20,1,
2025-04-15,DAL,SAN,4-5,1,
2025-04-15,ELP,DEN,6-2,1,
2025-04-15,LOS,ALB,4-5,1,
2025-04-15,SAN1,HOU,3-2,1,
2025-04-15,SEA,COL,1-2,1,
