balls,strikes,pitches,swings,takes,contact,foul,ball_in_play,hits,ball_calls,called_strike_calls,walks,strikeouts,hbp,zone_pitches,swing_rate,take_rate,foul_rate,contact_rate,swing_contact_rate,ball_rate,called_strike_rate
0,0,649.0,249.0,400.0,167.0,27.0,106.0,78.0,298.0,99.0,0.0,0.0,0.0,233.0,0.38366718027734975,0.6163328197226502,0.04160246533127889,0.2573189522342065,0.6706827309236948,0.4591679506933744,0.15254237288135594
0,1,186.0,71.0,115.0,44.0,11.0,30.0,23.0,87.0,28.0,0.0,0.0,0.0,71.0,0.3817204301075269,0.6182795698924731,0.05913978494623656,0.23655913978494625,0.6197183098591549,0.46774193548387094,0.15053763440860216
0,2,50.0,27.0,23.0,16.0,0.0,2.0,2.0,19.0,4.0,0.0,29.0,0.0,23.0,0.54,0.46,0.0,0.32,0.5925925925925926,0.38,0.08
1,0,233.0,95.0,138.0,65.0,12.0,37.0,23.0,101.0,35.0,0.0,0.0,0.0,91.0,0.40772532188841204,0.592274678111588,0.05150214592274678,0.27896995708154504,0.6842105263157895,0.4334763948497854,0.15021459227467812
1,1,131.0,50.0,81.0,35.0,5.0,20.0,15.0,56.0,24.0,0.0,0.0,0.0,47.0,0.3816793893129771,0.6183206106870229,0.03816793893129771,0.26717557251908397,0.7,0.42748091603053434,0.183206106870229
1,2,61.0,27.0,34.0,16.0,0.0,3.0,2.0,23.0,10.0,0.0,35.0,0.0,26.0,0.4426229508196721,0.5573770491803278,0.0,0.26229508196721313,0.5925925925925926,0.3770491803278688,0.16393442622950818
2,0,82.0,30.0,52.0,25.0,1.0,11.0,9.0,31.0,11.0,0.0,0.0,0.0,30.0,0.36585365853658536,0.6341463414634146,0.012195121951219513,0.3048780487804878,0.8333333333333334,0.3780487804878049,0.13414634146341464
2,1,82.0,24.0,58.0,26.0,4.0,9.0,5.0,32.0,15.0,0.0,0.0,0.0,28.0,0.2926829268292683,0.7073170731707317,0.04878048780487805,0.3170731707317073,1.0833333333333333,0.3902439024390244,0.18292682926829268
2,2,58.0,31.0,27.0,23.0,0.0,3.0,3.0,13.0,6.0,0.0,42.0,0.0,28.0,0.5344827586206896,0.46551724137931033,0.0,0.39655172413793105,0.7419354838709677,0.22413793103448276,0.10344827586206896
3,0,25.0,10.0,15.0,8.0,2.0,6.0,6.0,10.0,5.0,10.0,0.0,0.0,10.0,0.4,0.6,0.08,0.32,0.8,0.4,0.2
3,1,35.0,15.0,20.0,8.0,0.0,5.0,4.0,7.0,9.0,7.0,0.0,0.0,14.0,0.42857142857142855,0.5714285714285714,0.0,0.22857142857142856,0.5333333333333333,0.2,0.2571428571428571
3,2,31.0,9.0,22.0,6.0,0.0,1.0,1.0,15.0,5.0,15.0,15.0,0.0,12.0,0.2903225806451613,0.7096774193548387,0.0,0.1935483870967742,0.6666666666666666,0.4838709677419355,0.16129032258064516
