balls,strikes,pitches,swings,takes,contact,foul,ball_in_play,hits,ball_calls,called_strike_calls,walks,strikeouts,hbp,zone_pitches,swing_rate,take_rate,foul_rate,contact_rate,swing_contact_rate,ball_rate,called_strike_rate
0,0,640.0,263.0,377.0,144.0,33.0,102.0,75.0,296.0,80.0,0.0,0.0,0.0,217.0,0.4109375,0.5890625,0.0515625,0.225,0.5475285171102662,0.4625,0.125
0,1,201.0,78.0,123.0,48.0,11.0,35.0,18.0,96.0,26.0,0.0,0.0,0.0,63.0,0.3880597014925373,0.6119402985074627,0.05472636815920398,0.23880597014925373,0.6153846153846154,0.47761194029850745,0.12935323383084577
0,2,60.0,23.0,37.0,12.0,0.0,1.0,1.0,22.0,15.0,0.0,37.0,0.0,27.0,0.38333333333333336,0.6166666666666667,0.0,0.2,0.5217391304347826,0.36666666666666664,0.25
1,0,263.0,96.0,167.0,81.0,15.0,38.0,23.0,97.0,41.0,0.0,0.0,0.0,97.0,0.3650190114068441,0.6349809885931559,0.057034220532319393,0.30798479087452474,0.84375,0.3688212927756654,0.155893536121673
1,1,201.0,62.0,139.0,57.0,14.0,22.0,16.0,90.0,25.0,0.0,0.0,0.0,60.0,0.30845771144278605,0.6915422885572139,0.06965174129353234,0.2835820895522388,0.9193548387096774,0.44776119402985076,0.12437810945273632
1,2,87.0,42.0,45.0,26.0,0.0,4.0,2.0,26.0,11.0,0.0,57.0,0.0,34.0,0.4827586206896552,0.5172413793103449,0.0,0.2988505747126437,0.6190476190476191,0.2988505747126437,0.12643678160919541
2,0,84.0,32.0,52.0,25.0,4.0,14.0,10.0,30.0,14.0,0.0,0.0,0.0,33.0,0.38095238095238093,0.6190476190476191,0.047619047619047616,0.2976190476190476,0.78125,0.35714285714285715,0.16666666666666666
2,1,120.0,44.0,76.0,37.0,8.0,21.0,18.0,50.0,13.0,0.0,0.0,0.0,48.0,0.36666666666666664,0.6333333333333333,0.06666666666666667,0.30833333333333335,0.8409090909090909,0.4166666666666667,0.10833333333333334
2,2,68.0,27.0,41.0,22.0,0.0,3.0,1.0,24.0,7.0,0.0,41.0,0.0,23.0,0.39705882352941174,0.6029411764705882,0.0,0.3235294117647059,0.8148148148148148,0.35294117647058826,0.10294117647058823
3,0,29.0,3.0,26.0,4.0,0.0,3.0,2.0,15.0,6.0,15.0,0.0,0.0,7.0,0.10344827586206896,0.896551724137931,0.0,0.13793103448275862,1.3333333333333333,0.5172413793103449,0.20689655172413793
3,1,55.0,15.0,40.0,15.0,4.0,3.0,3.0,18.0,8.0,18.0,0.0,0.0,19.0,0.2727272727272727,0.7272727272727273,0.07272727272727272,0.2727272727272727,1.0,0.32727272727272727,0.14545454545454545
3,2,54.0,15.0,39.0,19.0,0.0,0.0,0.0,13.0,9.0,13.0,41.0,0.0,19.0,0.2777777777777778,0.7222222222222222,0.0,0.35185185185185186,1.2666666666666666,0.24074074074074073,0.16666666666666666
