balls,strikes,pitches,swings,takes,contact,foul,ball_in_play,hits,ball_calls,called_strike_calls,walks,strikeouts,hbp,zone_pitches,swing_rate,take_rate,foul_rate,contact_rate,swing_contact_rate,ball_rate,called_strike_rate
0,0,830.0,238.0,592.0,174.0,53.0,91.0,55.0,274.0,104.0,0.0,0.0,3.0,263.0,0.28674698795180725,0.7132530120481928,0.06385542168674699,0.20963855421686747,0.7310924369747899,0.3301204819277108,0.12530120481927712
0,1,441.0,80.0,361.0,68.0,17.0,31.0,19.0,177.0,35.0,0.0,0.0,2.0,90.0,0.18140589569160998,0.81859410430839,0.03854875283446712,0.15419501133786848,0.85,0.4013605442176871,0.07936507936507936
0,2,219.0,33.0,186.0,28.0,0.0,4.0,3.0,62.0,10.0,0.0,153.0,0.0,35.0,0.1506849315068493,0.8493150684931506,0.0,0.1278538812785388,0.8484848484848485,0.2831050228310502,0.045662100456621
1,0,240.0,76.0,164.0,57.0,21.0,23.0,15.0,76.0,34.0,0.0,0.0,0.0,89.0,0.31666666666666665,0.6833333333333333,0.0875,0.2375,0.75,0.31666666666666665,0.14166666666666666
1,1,273.0,68.0,205.0,50.0,21.0,21.0,12.0,87.0,36.0,0.0,0.0,0.0,80.0,0.2490842490842491,0.7509157509157509,0.07692307692307693,0.18315018315018314,0.7352941176470589,0.31868131868131866,0.13186813186813187
1,2,210.0,49.0,161.0,30.0,0.0,5.0,4.0,61.0,23.0,0.0,144.0,0.0,58.0,0.23333333333333334,0.7666666666666667,0.0,0.14285714285714285,0.6122448979591837,0.2904761904761905,0.10952380952380952
2,0,76.0,17.0,59.0,24.0,7.0,4.0,3.0,20.0,10.0,0.0,0.0,2.0,27.0,0.2236842105263158,0.7763157894736842,0.09210526315789473,0.3157894736842105,1.411764705882353,0.2631578947368421,0.13157894736842105
2,1,137.0,24.0,113.0,46.0,9.0,11.0,5.0,34.0,20.0,0.0,0.0,0.0,44.0,0.17518248175182483,0.8248175182481752,0.06569343065693431,0.3357664233576642,1.9166666666666667,0.24817518248175183,0.145985401459854
2,2,153.0,40.0,113.0,51.0,0.0,7.0,6.0,45.0,9.0,0.0,101.0,0.0,49.0,0.26143790849673204,0.738562091503268,0.0,0.3333333333333333,1.275,0.29411764705882354,0.058823529411764705
3,0,20.0,8.0,12.0,6.0,0.0,5.0,4.0,3.0,3.0,3.0,0.0,0.0,8.0,0.4,0.6,0.0,0.3,0.75,0.15,0.15
3,1,42.0,14.0,28.0,8.0,3.0,2.0,2.0,9.0,4.0,9.0,0.0,0.0,10.0,0.3333333333333333,0.6666666666666666,0.07142857142857142,0.19047619047619047,0.5714285714285714,0.21428571428571427,0.09523809523809523
3,2,71.0,31.0,40.0,18.0,0.0,2.0,2.0,15.0,7.0,15.0,54.0,0.0,20.0,0.43661971830985913,0.5633802816901409,0.0,0.2535211267605634,0.5806451612903226,0.2112676056338028,0.09859154929577464
