balls,strikes,pitches,swings,takes,contact,foul,ball_in_play,hits,ball_calls,called_strike_calls,walks,strikeouts,hbp,zone_pitches,swing_rate,take_rate,foul_rate,contact_rate,swing_contact_rate,ball_rate,called_strike_rate
0,0,603.0,234.0,369.0,152.0,36.0,89.0,60.0,285.0,82.0,0.0,0.0,0.0,205.0,0.3880597014925373,0.6119402985074627,0.05970149253731343,0.25207296849087896,0.6495726495726496,0.472636815920398,0.13598673300165837
0,1,165.0,71.0,94.0,51.0,5.0,30.0,23.0,70.0,22.0,0.0,0.0,0.0,64.0,0.4303030303030303,0.5696969696969697,0.030303030303030304,0.3090909090909091,0.7183098591549296,0.42424242424242425,0.13333333333333333
0,2,45.0,21.0,24.0,13.0,0.0,2.0,2.0,13.0,11.0,0.0,30.0,0.0,24.0,0.4666666666666667,0.5333333333333333,0.0,0.28888888888888886,0.6190476190476191,0.28888888888888886,0.24444444444444444
1,0,216.0,78.0,138.0,53.0,9.0,30.0,19.0,102.0,35.0,0.0,0.0,0.0,85.0,0.3611111111111111,0.6388888888888888,0.041666666666666664,0.24537037037037038,0.6794871794871795,0.4722222222222222,0.16203703703703703
1,1,114.0,48.0,66.0,27.0,6.0,11.0,9.0,50.0,16.0,0.0,0.0,0.0,40.0,0.42105263157894735,0.5789473684210527,0.05263157894736842,0.23684210526315788,0.5625,0.43859649122807015,0.14035087719298245
1,2,52.0,23.0,29.0,11.0,0.0,3.0,3.0,27.0,2.0,0.0,22.0,0.0,14.0,0.4423076923076923,0.5576923076923077,0.0,0.21153846153846154,0.4782608695652174,0.5192307692307693,0.038461538461538464
2,0,87.0,29.0,58.0,24.0,0.0,14.0,10.0,42.0,11.0,0.0,0.0,0.0,31.0,0.3333333333333333,0.6666666666666666,0.0,0.27586206896551724,0.8275862068965517,0.4827586206896552,0.12643678160919541
2,1,69.0,25.0,44.0,19.0,1.0,7.0,4.0,27.0,10.0,0.0,0.0,0.0,26.0,0.36231884057971014,0.6376811594202898,0.014492753623188406,0.2753623188405797,0.76,0.391304347826087,0.14492753623188406
2,2,49.0,26.0,23.0,16.0,0.0,4.0,4.0,14.0,4.0,0.0,31.0,0.0,21.0,0.5306122448979592,0.46938775510204084,0.0,0.32653061224489793,0.6153846153846154,0.2857142857142857,0.08163265306122448
3,0,35.0,14.0,21.0,11.0,0.0,9.0,9.0,17.0,4.0,17.0,0.0,0.0,11.0,0.4,0.6,0.0,0.3142857142857143,0.7857142857142857,0.4857142857142857,0.11428571428571428
3,1,33.0,13.0,20.0,6.0,0.0,3.0,1.0,10.0,6.0,10.0,0.0,0.0,11.0,0.3939393939393939,0.6060606060606061,0.0,0.18181818181818182,0.46153846153846156,0.30303030303030304,0.18181818181818182
3,2,28.0,11.0,17.0,5.0,0.0,0.0,0.0,10.0,7.0,10.0,18.0,0.0,13.0,0.39285714285714285,0.6071428571428571,0.0,0.17857142857142858,0.45454545454545453,0.35714285714285715,0.25
