balls,strikes,pitches,swings,takes,contact,foul,ball_in_play,hits,ball_calls,called_strike_calls,walks,strikeouts,hbp,zone_pitches,swing_rate,take_rate,foul_rate,contact_rate,swing_contact_rate,ball_rate,called_strike_rate
0,0,965.0,416.0,549.0,243.0,16.0,227.0,88.0,404.0,145.0,0.0,0.0,0.0,272.0,0.4310880829015544,0.5689119170984456,0.016580310880829015,0.25181347150259065,0.5841346153846154,0.41865284974093264,0.15025906735751296
0,1,347.0,177.0,170.0,93.0,4.0,89.0,25.0,130.0,40.0,0.0,0.0,0.0,104.0,0.5100864553314121,0.4899135446685879,0.011527377521613832,0.2680115273775216,0.5254237288135594,0.3746397694524496,0.11527377521613832
0,2,134.0,92.0,42.0,43.0,0.0,43.0,10.0,38.0,4.0,0.0,65.0,0.0,36.0,0.6865671641791045,0.31343283582089554,0.0,0.3208955223880597,0.4673913043478261,0.2835820895522388,0.029850746268656716
1,0,404.0,204.0,200.0,108.0,6.0,102.0,46.0,166.0,34.0,0.0,0.0,0.0,97.0,0.504950495049505,0.49504950495049505,0.01485148514851485,0.26732673267326734,0.5294117647058824,0.41089108910891087,0.08415841584158416
1,1,273.0,155.0,118.0,90.0,5.0,85.0,41.0,84.0,34.0,0.0,0.0,0.0,88.0,0.5677655677655677,0.43223443223443225,0.018315018315018316,0.32967032967032966,0.5806451612903226,0.3076923076923077,0.12454212454212454
1,2,144.0,94.0,50.0,40.0,0.0,40.0,9.0,42.0,8.0,0.0,70.0,0.0,37.0,0.6527777777777778,0.3472222222222222,0.0,0.2777777777777778,0.425531914893617,0.2916666666666667,0.05555555555555555
2,0,166.0,69.0,97.0,34.0,0.0,34.0,19.0,75.0,22.0,0.0,0.0,0.0,43.0,0.41566265060240964,0.5843373493975904,0.0,0.20481927710843373,0.4927536231884058,0.45180722891566266,0.13253012048192772
2,1,142.0,74.0,68.0,39.0,2.0,37.0,16.0,58.0,10.0,0.0,0.0,0.0,37.0,0.5211267605633803,0.4788732394366197,0.014084507042253521,0.2746478873239437,0.527027027027027,0.4084507042253521,0.07042253521126761
2,2,107.0,56.0,51.0,23.0,0.0,23.0,5.0,45.0,6.0,0.0,74.0,0.0,23.0,0.5233644859813084,0.4766355140186916,0.0,0.21495327102803738,0.4107142857142857,0.4205607476635514,0.056074766355140186
3,0,75.0,26.0,49.0,24.0,2.0,22.0,8.0,45.0,4.0,22.0,0.0,0.0,22.0,0.3466666666666667,0.6533333333333333,0.02666666666666667,0.32,0.9230769230769231,0.6,0.05333333333333334
3,1,81.0,43.0,38.0,20.0,0.0,20.0,8.0,32.0,6.0,20.0,0.0,0.0,23.0,0.5308641975308642,0.4691358024691358,0.0,0.24691358024691357,0.46511627906976744,0.3950617283950617,0.07407407407407407
3,2,67.0,49.0,18.0,23.0,0.0,23.0,11.0,14.0,4.0,7.0,38.0,0.0,23.0,0.7313432835820896,0.26865671641791045,0.0,0.34328358208955223,0.46938775510204084,0.208955223880597,0.05970149253731343
