balls,strikes,pitches,swings,takes,contact,foul,ball_in_play,hits,ball_calls,called_strike_calls,walks,strikeouts,hbp,zone_pitches,swing_rate,take_rate,foul_rate,contact_rate,swing_contact_rate,ball_rate,called_strike_rate
0,0,16103.0,6876.0,9227.0,3740.0,426.0,3314.0,1530.0,2927.0,6300.0,0.0,0.0,53.0,12460.0,0.42700117990436565,0.5729988200956344,0.026454697882382163,0.23225485934297957,0.5439208842350204,0.18176737253927838,0.39123144755635597
0,1,10383.0,5517.0,4866.0,2806.0,267.0,2539.0,1230.0,1569.0,3297.0,0.0,0.0,33.0,8257.0,0.5313493210054897,0.46865067899451024,0.025715111239526148,0.27024944621015123,0.5086097516766358,0.15111239526148512,0.3175382837330251
0,2,6638.0,4869.0,1769.0,1688.0,0.0,1688.0,420.0,409.0,1360.0,0.0,5456.0,8.0,5939.0,0.7335040674902079,0.2664959325097921,0.0,0.2542934618861103,0.34668309714520434,0.061614944260319375,0.20488098824947273
1,0,2872.0,1143.0,1729.0,621.0,40.0,581.0,276.0,1166.0,563.0,0.0,0.0,11.0,1363.0,0.39798050139275765,0.6020194986072424,0.013927576601671309,0.21622562674094709,0.5433070866141733,0.40598885793871864,0.1960306406685237
1,1,2730.0,1180.0,1550.0,617.0,42.0,575.0,253.0,1127.0,423.0,0.0,0.0,28.0,1168.0,0.43223443223443225,0.5677655677655677,0.015384615384615385,0.226007326007326,0.5228813559322034,0.4128205128205128,0.15494505494505495
1,2,1478.0,735.0,743.0,315.0,0.0,315.0,76.0,635.0,108.0,0.0,634.0,16.0,488.0,0.4972936400541272,0.5027063599458728,0.0,0.21312584573748308,0.42857142857142855,0.42963464140730717,0.07307171853856563
2,0,1153.0,396.0,757.0,249.0,13.0,236.0,89.0,600.0,157.0,0.0,0.0,3.0,405.0,0.3434518647007806,0.6565481352992194,0.011274934952298352,0.21595836947094535,0.6287878787878788,0.5203816131830009,0.13616652211621855
2,1,1472.0,455.0,1017.0,309.0,16.0,293.0,124.0,747.0,270.0,0.0,0.0,10.0,725.0,0.30910326086956524,0.6908967391304348,0.010869565217391304,0.20991847826086957,0.6791208791208792,0.5074728260869565,0.18342391304347827
2,2,1353.0,552.0,801.0,284.0,0.0,284.0,58.0,655.0,146.0,0.0,869.0,11.0,698.0,0.4079822616407982,0.5920177383592018,0.0,0.2099039172209904,0.5144927536231884,0.48410938654841096,0.10790835181079084
3,0,579.0,166.0,413.0,130.0,6.0,124.0,45.0,379.0,34.0,227.0,0.0,7.0,117.0,0.2867012089810017,0.7132987910189983,0.010362694300518135,0.22452504317789293,0.7831325301204819,0.6545768566493955,0.05872193436960276
3,1,790.0,450.0,340.0,264.0,15.0,249.0,122.0,274.0,66.0,238.0,0.0,2.0,254.0,0.569620253164557,0.43037974683544306,0.0189873417721519,0.3341772151898734,0.5866666666666667,0.3468354430379747,0.08354430379746836
3,2,717.0,492.0,225.0,196.0,0.0,196.0,53.0,169.0,56.0,144.0,433.0,1.0,329.0,0.6861924686192469,0.3138075313807531,0.0,0.2733612273361227,0.3983739837398374,0.23570432357043236,0.07810320781032078
