round,overall_pick,team_id,player_id
1,1,POR,D20550011
1,2,LAS,D20550019
1,3,ALB,D20550096
1,4,SAN1,D20550194
1,5,MEM,D20550184
1,6,SAN,D20550057
1,7,IND,D20550095
1,8,PHI,D20550090
1,9,OKL,D20550037
1,10,ELP,D20550071
1,11,CHI,D20550061
1,12,LOU,D20550183
1,13,BAL,D20550006
1,14,SEA,D20550010
2,15,POR,D20550045
2,16,LAS,D20550048
2,17,ALB,D20550089
2,18,SAN1,D20550022
2,19,MEM,D20550001
2,20,SAN,D20550195
2,21,IND,D20550007
2,22,PHI,D20550049
2,23,OKL,D20550125
2,24,ELP,D20550002
2,25,CHI,D20550179
2,26,LOU,D20550069
2,27,BAL,D20550100
2,28,SEA,D20550150
3,29,POR,D20550041
3,30,LAS,D20550017
3,31,ALB,D20550107
3,32,SAN1,D20550105
3,33,MEM,D20550013
3,34,SAN,D20550053
3,35,IND,D20550040
3,36,PHI,D20550131
3,37,OKL,D20550146
3,38,ELP,D20550166
3,39,CHI,D20550181
3,40,LOU,D20550042
3,41,BAL,D20550072
3,42,SEA,D20550027
4,43,POR,D20550133
4,44,LAS,D20550122
4,45,ALB,D20550159
4,46,SAN1,D20550164
4,47,MEM,D20550163
4,48,SAN,D20550147
4,49,IND,D20550008
4,50,PHI,D20550160
4,51,OKL,D20550065
4,52,ELP,D20550155
4,53,CHI,D20550079
4,54,LOU,D20550177
4,55,BAL,D20550112
4,56,SEA,D20550144
5,57,POR,D20550148
5,58,LAS,D20550050
5,59,ALB,D20550026
5,60,SAN1,D20550032
5,61,MEM,D20550176
5,62,SAN,D20550152
5,63,IND,D20550197
5,64,PHI,D20550110
5,65,OKL,D20550129
5,66,ELP,D20550074
5,67,CHI,D20550068
5,68,LOU,D20550198
5,69,BAL,D20550083
5,70,SEA,D20550005
6,71,POR,D20550088
6,72,LAS,D20550113
6,73,ALB,D20550106
6,74,SAN1,D20550192
6,75,MEM,D20550170
6,76,SAN,D20550023
6,77,IND,D20550196
6,78,PHI,D20550101
6,79,OKL,D20550187
6,80,ELP,D20550003
6,81,CHI,D20550046
6,82,LOU,D20550014
6,83,BAL,D20550145
6,84,SEA,D20550180
7,85,POR,D20550055
7,86,LAS,D20550034
7,87,ALB,D20550190
7,88,SAN1,D20550114
7,89,MEM,D20550084
7,90,SAN,D20550016
7,91,IND,D20550029
7,92,PHI,D20550138
7,93,OKL,D20550052
7,94,ELP,D20550191
7,95,CHI,D20550161
7,96,LOU,D20550118
7,97,BAL,D20550127
7,98,SEA,D20550085
8,99,POR,D20550102
8,100,LAS,D20550135
8,101,ALB,D20550103
8,102,SAN1,D20550153
8,103,MEM,D20550054
8,104,SAN,D20550188
8,105,IND,D20550033
8,106,PHI,D20550136
8,107,OKL,D20550142
8,108,ELP,D20550062
8,109,CHI,D20550200
8,110,LOU,D20550004
8,111,BAL,D20550056
8,112,SEA,D20550063
9,113,POR,D20550086
9,114,LAS,D20550099
9,115,ALB,D20550151
9,116,SAN1,D20550173
9,117,MEM,D20550035
9,118,SAN,D20550081
9,119,IND,D20550093
9,120,PHI,D20550108
9,121,OKL,D20550117
9,122,ELP,D20550139
9,123,CHI,D20550157
9,124,LOU,D20550174
9,125,BAL,D20550189
9,126,SEA,D20550193
10,127,POR,D20550021
10,128,LAS,D20550044
10,129,ALB,D20550051
10,130,SAN1,D20550067
10,131,MEM,D20550075
10,132,SAN,D20550104
10,133,IND,D20550109
10,134,PHI,D20550116
10,135,OKL,D20550134
10,136,ELP,D20550143
10,137,CHI,D20550156
10,138,LOU,D20550158
10,139,BAL,D20550168
10,140,SEA,D20550178
