date,home,away,result,played,boxscore
2025-04-01,DAL,HOU,6-1,1,
2025-04-01,IND,BOS,4-2,1,
2025-04-01,LAS,LOU,7-6,1,
2025-04-01,MEM,SEA,4-5,1,
2025-04-01,NAS,JAC,3-2,1,
2025-04-01,SAN,AUS,10-1,1,
2025-04-01,SAN1,PHO,1-2,1,
2025-04-02,DAL,HOU,8-3,1,
2025-04-02,IND,BOS,7-6,1,
2025-04-02,LAS,LOU,8-2,1,
2025-04-02,MEM,SEA,6-4,1,
2025-04-02,NAS,JAC,4-10,1,
2025-04-02,SAN,AUS,5-3,1,
2025-04-02,SAN1,PHO,5-3,1,
2025-04-03,DAL,HOU,7-8,1,
2025-04-03,IND,BOS,3-4,1,
2025-04-03,LAS,LOU,4-6,1,
2025-04-03,MEM,SEA,2-6,1,
2025-04-03,NAS,JAC,5-2,1,
2025-04-03,SAN,AUS,11-2,1,
2025-04-03,SAN1,PHO,0-3,1,
2025-04-04,DAL,HOU,5-4,1,
2025-04-04,IND,BOS,4-6,1,
2025-04-04,LAS,LOU,2-4,1,
2025-04-04,MEM,SEA,5-6,1,
2025-04-04,NAS,JAC,2-0,1,
2025-04-04,SAN,AUS,7-4,1,
2025-04-04,SAN1,PHO,6-5,1,
2025-04-06,BOS,AUS,3-1,1,
2025-04-06,HOU,MEM,3-6,1,
2025-04-06,JAC,DAL,4-3,1,
2025-04-06,LOU,SAN1,8-10,1,
2025-04-06,PHO,IND,3-5,1,
2025-04-06,SAN,NAS,3-4,1,
2025-04-06,SEA,LAS,7-1,1,
2025-04-07,BOS,AUS,9-8,1,
2025-04-07,HOU,MEM,1-2,1,
2025-04-07,JAC,DAL,2-1,1,
2025-04-07,LOU,SAN1,4-3,1,
2025-04-07,PHO,IND,2-4,1,
2025-04-07,SAN,NAS,0-4,1,
2025-04-07,SEA,LAS,4-3,1,
2025-04-08,BOS,AUS,1-4,1,
2025-04-08,HOU,MEM,6-5,1,
2025-04-08,JAC,DAL,7-3,1,
2025-04-08,LOU,SAN1,0-11,1,
2025-04-08,PHO,IND,2-1,1,
2025-04-08,SAN,NAS,5-7,1,
2025-04-08,SEA,LAS,4-2,1,
2025-04-10,AUS,BOS,4-3,1,
2025-04-10,DAL,JAC,1-4,1,
2025-04-10,IND,PHO,2-6,1,
2025-04-10,LAS,SEA,4-6,1,
2025-04-10,MEM,HOU,6-3,1,
2025-04-10,NAS,SAN,4-7,1,
2025-04-10,SAN1,LOU,2-3,1,
2025-04-11,AUS,BOS,7-8,1,
2025-04-11,DAL,JAC,4-3,1,
2025-04-11,IND,PHO,5-3,1,
2025-04-11,LAS,SEA,5-3,1,
2025-04-11,MEM,HOU,14-12,1,
2025-04-11,NAS,SAN,8-4,1,
2025-04-11,SAN1,LOU,3-2,1,
2025-04-12,AUS,BOS,3-4,1,
2025-04-12,DAL,JAC,7-3,1,
2025-04-12,IND,PHO,1-3,1,
2025-04-12,LAS,SEA,7-10,1,
2025-04-12,MEM,HOU,3-2,1,
2025-04-12,NAS,SAN,1-5,1,
2025-04-12,SAN1,LOU,3-2,1,
2025-04-13,AUS,BOS,1-5,1,
2025-04-13,DAL,JAC,0-7,1,
2025-04-13,IND,PHO,11-0,1,
2025-04-13,LAS,SEA,2-5,1,
2025-04-13,MEM,HOU,5-4,1,
2025-04-13,NAS,SAN,5-4,1,
2025-04-13,SAN1,LOU,8-7,1,
2025-04-15,BOS,SAN,3-5,1,
2025-04-15,HOU,LAS,7-8,1,
2025-04-15,JAC,MEM,5-4,1,
2025-04-15,LOU,IND,3-1,1,
2025-04-15,NAS,DAL,10-3,1,
2025-04-15,PHO,AUS,4-3,1,
2025-04-15,SEA,SAN1,1-2,1,
2025-04-16,BOS,SAN,3-2,1,
2025-04-16,HOU,LAS,10-3,1,
2025-04-16,JAC,MEM,2-3,1,
2025-04-16,LOU,IND,2-9,1,
2025-04-16,NAS,DAL,9-3,1,
2025-04-16,PHO,AUS,2-1,1,
2025-04-16,SEA,SAN1,2-4,1,
2025-04-17,BOS,SAN,4-3,1,
2025-04-17,HOU,LAS,2-7,1,
2025-04-17,JAC,MEM,4-5,1,
2025-04-17,LOU,IND,1-0,1,
2025-04-17,NAS,DAL,10-5,1,
2025-04-17,PHO,AUS,5-3,1,
2025-04-17,SEA,SAN1,3-1,1,
2025-04-19,AUS,PHO,7-4,1,
2025-04-19,DAL,NAS,4-3,1,
2025-04-19,IND,LOU,6-1,1,
2025-04-19,LAS,HOU,7-9,1,
2025-04-19,MEM,JAC,2-6,1,
2025-04-19,SAN,BOS,2-8,1,
2025-04-19,SAN1,SEA,1-4,1,
2025-04-20,AUS,PHO,7-1,1,
2025-04-20,DAL,NAS,4-5,1,
2025-04-20,IND,LOU,10-2,1,
2025-04-20,LAS,HOU,20-4,1,
2025-04-20,MEM,JAC,3-4,1,
2025-04-20,SAN,BOS,3-6,1,
2025-04-20,SAN1,SEA,7-6,1,
2025-04-21,AUS,PHO,9-1,1,
2025-04-21,DAL,NAS,8-1,1,
2025-04-21,IND,LOU,4-8,1,
2025-04-21,LAS,HOU,9-3,1,
2025-04-21,MEM,JAC,4-1,1,
2025-04-21,SAN,BOS,4-3,1,
2025-04-21,SAN1,SEA,2-1,1,
2025-04-22,AUS,PHO,5-6,1,
2025-04-22,DAL,NAS,1-11,1,
2025-04-22,IND,LOU,2-5,1,
2025-04-22,LAS,HOU,1-4,1,
2025-04-22,MEM,JAC,3-6,1,
2025-04-22,SAN,BOS,3-11,1,
