round,overall_pick,team_id,player_id
1,1,DEN,D20260191
1,2,SAN1,D20260004
1,3,BAL,D20260056
1,4,NAS,D20260076
1,5,LOU,D20260187
1,6,HOU,D20260107
1,7,DAL,D20260049
1,8,WAS,D20260160
1,9,ELP,D20260023
1,10,CHI,D20260080
1,11,SAN,D20260042
1,12,JAC,D20260051
1,13,IND,D20260194
1,14,OKL,D20260108
2,15,DEN,D20260034
2,16,SAN1,D20260026
2,17,BAL,D20260110
2,18,NAS,D20260027
2,19,LOU,D20260012
2,20,HOU,D20260060
2,21,DAL,D20260146
2,22,WAS,D20260141
2,23,ELP,D20260066
2,24,CHI,D20260078
2,25,SAN,D20260147
2,26,JAC,D20260036
2,27,IND,D20260047
2,28,OKL,D20260168
3,29,DEN,D20260089
3,30,SAN1,D20260114
3,31,BAL,D20260173
3,32,NAS,D20260155
3,33,LOU,D20260019
3,34,HOU,D20260010
3,35,DAL,D20260161
3,36,WAS,D20260190
3,37,ELP,D20260149
3,38,CHI,D20260054
3,39,SAN,D20260052
3,40,JAC,D20260073
3,41,IND,D20260196
3,42,OKL,D20260022
4,43,DEN,D20260031
4,44,SAN1,D20260115
4,45,BAL,D20260165
4,46,NAS,D20260067
4,47,LOU,D20260117
4,48,HOU,D20260028
4,49,DAL,D20260122
4,50,WAS,D20260112
4,51,ELP,D20260180
4,52,CHI,D20260186
4,53,SAN,D20260044
4,54,JAC,D20260072
4,55,IND,D20260176
4,56,OKL,D20260085
5,57,DEN,D20260058
5,58,SAN1,D20260179
5,59,BAL,D20260045
5,60,NAS,D20260188
5,61,LOU,D20260181
5,62,HOU,D20260162
5,63,DAL,D20260119
5,64,WAS,D20260170
5,65,ELP,D20260013
5,66,CHI,D20260135
5,67,SAN,D20260090
5,68,JAC,D20260098
5,69,IND,D20260039
5,70,OKL,D20260174
6,71,DEN,D20260084
6,72,SAN1,D20260156
6,73,BAL,D20260082
6,74,NAS,D20260002
6,75,LOU,D20260132
6,76,HOU,D20260077
6,77,DAL,D20260185
6,78,WAS,D20260009
6,79,ELP,D20260094
6,80,CHI,D20260093
6,81,SAN,D20260105
6,82,JAC,D20260151
6,83,IND,D20260020
6,84,OKL,D20260163
7,85,DEN,D20260033
7,86,SAN1,D20260069
7,87,BAL,D20260198
7,88,NAS,D20260177
7,89,LOU,D20260127
7,90,HOU,D20260131
7,91,DAL,D20260053
7,92,WAS,D20260143
7,93,ELP,D20260189
7,94,CHI,D20260152
7,95,SAN,D20260017
7,96,JAC,D20260121
7,97,IND,D20260029
7,98,OKL,D20260120
8,99,DEN,D20260055
8,100,SAN1,D20260015
8,101,BAL,D20260007
8,102,NAS,D20260101
8,103,LOU,D20260064
8,104,HOU,D20260048
8,105,DAL,D20260100
8,106,WAS,D20260109
8,107,ELP,D20260083
8,108,CHI,D20260091
8,109,SAN,D20260184
8,110,JAC,D20260166
8,111,IND,D20260197
8,112,OKL,D20260030
9,113,DEN,D20260157
9,114,SAN1,D20260192
9,115,BAL,D20260005
9,116,NAS,D20260008
9,117,LOU,D20260123
9,118,HOU,D20260024
9,119,DAL,D20260038
9,120,WAS,D20260041
9,121,ELP,D20260043
9,122,CHI,D20260046
9,123,SAN,D20260057
9,124,JAC,D20260065
9,125,IND,D20260070
9,126,OKL,D20260079
10,127,DEN,D20260111
10,128,SAN1,D20260129
10,129,BAL,D20260130
10,130,NAS,D20260134
10,131,LOU,D20260136
10,132,HOU,D20260137
10,133,DAL,D20260153
10,134,WAS,D20260164
10,135,ELP,D20260175
10,136,CHI,D20260182
10,137,SAN,D20260199
10,138,JAC,D20260200
10,139,IND,D20260003
10,140,OKL,D20260006
