balls,strikes,pitches,swings,takes,contact,foul,ball_in_play,hits,ball_calls,called_strike_calls,walks,strikeouts,hbp,zone_pitches,swing_rate,take_rate,foul_rate,contact_rate,swing_contact_rate,ball_rate,called_strike_rate
0,0,792.0,283.0,509.0,169.0,15.0,154.0,62.0,276.0,233.0,0.0,0.0,4.0,447.0,0.3573232323232323,0.6426767676767676,0.01893939393939394,0.21338383838383837,0.5971731448763251,0.3484848484848485,0.29419191919191917
0,1,384.0,185.0,199.0,89.0,7.0,82.0,30.0,105.0,94.0,0.0,0.0,1.0,229.0,0.4817708333333333,0.5182291666666666,0.018229166666666668,0.23177083333333334,0.4810810810810811,0.2734375,0.24479166666666666
0,2,206.0,143.0,63.0,52.0,0.0,52.0,9.0,32.0,31.0,0.0,146.0,0.0,136.0,0.6941747572815534,0.3058252427184466,0.0,0.2524271844660194,0.36363636363636365,0.1553398058252427,0.15048543689320387
1,0,272.0,80.0,192.0,38.0,0.0,38.0,20.0,164.0,28.0,0.0,0.0,3.0,76.0,0.29411764705882354,0.7058823529411765,0.0,0.13970588235294118,0.475,0.6029411764705882,0.10294117647058823
1,1,178.0,93.0,85.0,46.0,3.0,43.0,22.0,46.0,39.0,0.0,0.0,0.0,111.0,0.5224719101123596,0.47752808988764045,0.016853932584269662,0.25842696629213485,0.4946236559139785,0.25842696629213485,0.21910112359550563
1,2,125.0,78.0,47.0,30.0,0.0,30.0,5.0,30.0,17.0,0.0,83.0,1.0,82.0,0.624,0.376,0.0,0.24,0.38461538461538464,0.24,0.136
2,0,161.0,84.0,77.0,45.0,3.0,42.0,21.0,33.0,44.0,0.0,0.0,0.0,113.0,0.5217391304347826,0.4782608695652174,0.018633540372670808,0.2795031055900621,0.5357142857142857,0.20496894409937888,0.2732919254658385
2,1,136.0,68.0,68.0,36.0,2.0,34.0,20.0,30.0,38.0,0.0,0.0,0.0,106.0,0.5,0.5,0.014705882352941176,0.2647058823529412,0.5294117647058824,0.22058823529411764,0.27941176470588236
2,2,119.0,58.0,61.0,29.0,0.0,29.0,8.0,40.0,21.0,0.0,75.0,1.0,79.0,0.48739495798319327,0.5126050420168067,0.0,0.24369747899159663,0.5,0.33613445378151263,0.17647058823529413
3,0,32.0,10.0,22.0,7.0,0.0,7.0,3.0,21.0,1.0,10.0,0.0,1.0,8.0,0.3125,0.6875,0.0,0.21875,0.7,0.65625,0.03125
3,1,35.0,18.0,17.0,8.0,2.0,6.0,4.0,12.0,5.0,12.0,0.0,0.0,17.0,0.5142857142857142,0.4857142857142857,0.05714285714285714,0.22857142857142856,0.4444444444444444,0.34285714285714286,0.14285714285714285
3,2,47.0,33.0,14.0,15.0,0.0,15.0,5.0,7.0,7.0,7.0,28.0,0.0,26.0,0.7021276595744681,0.2978723404255319,0.0,0.3191489361702128,0.45454545454545453,0.14893617021276595,0.14893617021276595
