date,home,away,result,played,boxscore
2025-04-01,BUF,NEW,3-4,1,/home/james/dev/NexGen-BBPro/data/boxscores/season/2025-04-01_NEW_at_BUF.html
2025-04-01,LOS,MIN,7-6,1,/home/james/dev/NexGen-BBPro/data/boxscores/season/2025-04-01_MIN_at_LOS.html
2025-04-01,PIT,HOU,1-6,1,/home/james/dev/NexGen-BBPro/data/boxscores/season/2025-04-01_HOU_at_PIT.html
2025-04-01,ATL,GRE,3-5,1,/home/james/dev/NexGen-BBPro/data/boxscores/season/2025-04-01_GRE_at_ATL.html
2025-04-01,BAL,WAS,10-6,1,/home/james/dev/NexGen-BBPro/data/boxscores/season/2025-04-01_WAS_at_BAL.html
2025-04-01,LAS,CIN,1-10,1,/home/james/dev/NexGen-BBPro/data/boxscores/season/2025-04-01_CIN_at_LAS.html
2025-04-02,LOS,BUF,0-1,1,/home/james/dev/NexGen-BBPro/data/boxscores/season/2025-04-02_BUF_at_LOS.html
2025-04-02,NEW,HOU,2-6,1,/home/james/dev/NexGen-BBPro/data/boxscores/season/2025-04-02_HOU_at_NEW.html
2025-04-02,ATL,MIN,2-8,1,/home/james/dev/NexGen-BBPro/data/boxscores/season/2025-04-02_MIN_at_ATL.html
2025-04-02,PIT,WAS,4-6,1,/home/james/dev/NexGen-BBPro/data/boxscores/season/2025-04-02_WAS_at_PIT.html
2025-04-02,LAS,GRE,12-7,1,/home/james/dev/NexGen-BBPro/data/boxscores/season/2025-04-02_GRE_at_LAS.html
2025-04-02,BAL,CIN,10-4,1,/home/james/dev/NexGen-BBPro/data/boxscores/season/2025-04-02_CIN_at_BAL.html
2025-04-03,BUF,HOU,4-6,1,/home/james/dev/NexGen-BBPro/data/boxscores/season/2025-04-03_HOU_at_BUF.html
2025-04-03,ATL,LOS,5-8,1,/home/james/dev/NexGen-BBPro/data/boxscores/season/2025-04-03_LOS_at_ATL.html
2025-04-03,NEW,WAS,6-4,1,/home/james/dev/NexGen-BBPro/data/boxscores/season/2025-04-03_WAS_at_NEW.html
2025-04-03,LAS,MIN,0-8,1,/home/james/dev/NexGen-BBPro/data/boxscores/season/2025-04-03_MIN_at_LAS.html
2025-04-03,PIT,CIN,4-5,1,/home/james/dev/NexGen-BBPro/data/boxscores/season/2025-04-03_CIN_at_PIT.html
2025-04-03,BAL,GRE,5-7,1,/home/james/dev/NexGen-BBPro/data/boxscores/season/2025-04-03_GRE_at_BAL.html
2025-04-04,ATL,BUF,3-8,1,/home/james/dev/NexGen-BBPro/data/boxscores/season/2025-04-04_BUF_at_ATL.html
2025-04-04,HOU,WAS,15-13,1,/home/james/dev/NexGen-BBPro/data/boxscores/season/2025-04-04_WAS_at_HOU.html
2025-04-04,LAS,LOS,7-0,1,/home/james/dev/NexGen-BBPro/data/boxscores/season/2025-04-04_LOS_at_LAS.html
2025-04-04,NEW,CIN,11-2,1,/home/james/dev/NexGen-BBPro/data/boxscores/season/2025-04-04_CIN_at_NEW.html
2025-04-04,BAL,MIN,6-5,1,/home/james/dev/NexGen-BBPro/data/boxscores/season/2025-04-04_MIN_at_BAL.html
2025-04-04,PIT,GRE,8-2,1,/home/james/dev/NexGen-BBPro/data/boxscores/season/2025-04-04_GRE_at_PIT.html
2025-04-05,BUF,WAS,12-15,1,/home/james/dev/NexGen-BBPro/data/boxscores/season/2025-04-05_WAS_at_BUF.html
2025-04-05,LAS,ATL,11-7,1,/home/james/dev/NexGen-BBPro/data/boxscores/season/2025-04-05_ATL_at_LAS.html
2025-04-05,HOU,CIN,4-3,1,/home/james/dev/NexGen-BBPro/data/boxscores/season/2025-04-05_CIN_at_HOU.html
2025-04-05,BAL,LOS,2-6,1,/home/james/dev/NexGen-BBPro/data/boxscores/season/2025-04-05_LOS_at_BAL.html
2025-04-05,NEW,GRE,0-4,1,/home/james/dev/NexGen-BBPro/data/boxscores/season/2025-04-05_GRE_at_NEW.html
2025-04-05,PIT,MIN,2-1,1,/home/james/dev/NexGen-BBPro/data/boxscores/season/2025-04-05_MIN_at_PIT.html
2025-04-06,LAS,BUF,6-9,1,/home/james/dev/NexGen-BBPro/data/boxscores/season/2025-04-06_BUF_at_LAS.html
2025-04-06,WAS,CIN,7-3,1,/home/james/dev/NexGen-BBPro/data/boxscores/season/2025-04-06_CIN_at_WAS.html
2025-04-06,BAL,ATL,7-5,1,/home/james/dev/NexGen-BBPro/data/boxscores/season/2025-04-06_ATL_at_BAL.html
2025-04-06,HOU,GRE,8-6,1,/home/james/dev/NexGen-BBPro/data/boxscores/season/2025-04-06_GRE_at_HOU.html
2025-04-06,PIT,LOS,4-0,1,/home/james/dev/NexGen-BBPro/data/boxscores/season/2025-04-06_LOS_at_PIT.html
2025-04-06,NEW,MIN,4-6,1,/home/james/dev/NexGen-BBPro/data/boxscores/season/2025-04-06_MIN_at_NEW.html
2025-04-07,BUF,CIN,2-3,1,/home/james/dev/NexGen-BBPro/data/boxscores/season/2025-04-07_CIN_at_BUF.html
2025-04-07,BAL,LAS,11-2,1,/home/james/dev/NexGen-BBPro/data/boxscores/season/2025-04-07_LAS_at_BAL.html
2025-04-07,WAS,GRE,6-10,1,/home/james/dev/NexGen-BBPro/data/boxscores/season/2025-04-07_GRE_at_WAS.html
2025-04-07,PIT,ATL,3-8,1,/home/james/dev/NexGen-BBPro/data/boxscores/season/2025-04-07_ATL_at_PIT.html
2025-04-07,HOU,MIN,2-7,1,/home/james/dev/NexGen-BBPro/data/boxscores/season/2025-04-07_MIN_at_HOU.html
2025-04-07,NEW,LOS,9-10,1,/home/james/dev/NexGen-BBPro/data/boxscores/season/2025-04-07_LOS_at_NEW.html
2025-04-08,BAL,BUF,8-10,1,/home/james/dev/NexGen-BBPro/data/boxscores/season/2025-04-08_BUF_at_BAL.html
2025-04-08,CIN,GRE,6-2,1,/home/james/dev/NexGen-BBPro/data/boxscores/season/2025-04-08_GRE_at_CIN.html
2025-04-08,PIT,LAS,1-7,1,/home/james/dev/NexGen-BBPro/data/boxscores/season/2025-04-08_LAS_at_PIT.html
2025-04-08,WAS,MIN,16-4,1,/home/james/dev/NexGen-BBPro/data/boxscores/season/2025-04-08_MIN_at_WAS.html
2025-04-08,NEW,ATL,7-5,1,/home/james/dev/NexGen-BBPro/data/boxscores/season/2025-04-08_ATL_at_NEW.html
2025-04-08,HOU,LOS,11-3,1,/home/james/dev/NexGen-BBPro/data/boxscores/season/2025-04-08_LOS_at_HOU.html
2025-04-09,BUF,GRE,1-9,1,/home/james/dev/NexGen-BBPro/data/boxscores/season/2025-04-09_GRE_at_BUF.html
2025-04-09,PIT,BAL,8-3,1,/home/james/dev/NexGen-BBPro/data/boxscores/season/2025-04-09_BAL_at_PIT.html
2025-04-09,CIN,MIN,2-6,1,/home/james/dev/NexGen-BBPro/data/boxscores/season/2025-04-09_MIN_at_CIN.html
2025-04-09,NEW,LAS,6-4,1,/home/james/dev/NexGen-BBPro/data/boxscores/season/2025-04-09_LAS_at_NEW.html
2025-04-09,WAS,LOS,3-4,1,/home/james/dev/NexGen-BBPro/data/boxscores/season/2025-04-09_LOS_at_WAS.html
2025-04-09,HOU,ATL,2-1,1,/home/james/dev/NexGen-BBPro/data/boxscores/season/2025-04-09_ATL_at_HOU.html
2025-04-10,PIT,BUF,7-9,1,/home/james/dev/NexGen-BBPro/data/boxscores/season/2025-04-10_BUF_at_PIT.html
2025-04-10,GRE,MIN,1-2,1,/home/james/dev/NexGen-BBPro/data/boxscores/season/2025-04-10_MIN_at_GRE.html
2025-04-10,NEW,BAL,2-1,1,/home/james/dev/NexGen-BBPro/data/boxscores/season/2025-04-10_BAL_at_NEW.html
2025-04-10,CIN,LOS,3-10,1,/home/james/dev/NexGen-BBPro/data/boxscores/season/2025-04-10_LOS_at_CIN.html
2025-04-10,HOU,LAS,6-2,1,/home/james/dev/NexGen-BBPro/data/boxscores/season/2025-04-10_LAS_at_HOU.html
2025-04-10,WAS,ATL,5-11,1,/home/james/dev/NexGen-BBPro/data/boxscores/season/2025-04-10_ATL_at_WAS.html
2025-04-11,BUF,MIN,6-0,1,/home/james/dev/NexGen-BBPro/data/boxscores/season/2025-04-11_MIN_at_BUF.html
2025-04-11,NEW,PIT,3-1,1,/home/james/dev/NexGen-BBPro/data/boxscores/season/2025-04-11_PIT_at_NEW.html
2025-04-11,GRE,LOS,11-8,1,/home/james/dev/NexGen-BBPro/data/boxscores/season/2025-04-11_LOS_at_GRE.html
2025-04-11,HOU,BAL,4-1,1,/home/james/dev/NexGen-BBPro/data/boxscores/season/2025-04-11_BAL_at_HOU.html
2025-04-11,CIN,ATL,3-5,1,/home/james/dev/NexGen-BBPro/data/boxscores/season/2025-04-11_ATL_at_CIN.html
2025-04-11,WAS,LAS,8-9,1,/home/james/dev/NexGen-BBPro/data/boxscores/season/2025-04-11_LAS_at_WAS.html
2025-04-18,NEW,BUF,3-10,1,/home/james/dev/NexGen-BBPro/data/boxscores/season/2025-04-18_BUF_at_NEW.html
2025-04-18,MIN,LOS,4-17,1,/home/james/dev/NexGen-BBPro/data/boxscores/season/2025-04-18_LOS_at_MIN.html
2025-04-18,HOU,PIT,2-4,1,/home/james/dev/NexGen-BBPro/data/boxscores/season/2025-04-18_PIT_at_HOU.html
2025-04-18,GRE,ATL,2-1,1,/home/james/dev/NexGen-BBPro/data/boxscores/season/2025-04-18_ATL_at_GRE.html
2025-04-18,WAS,BAL,10-8,1,/home/james/dev/NexGen-BBPro/data/boxscores/season/2025-04-18_BAL_at_WAS.html
2025-04-18,CIN,LAS,0-3,1,/home/james/dev/NexGen-BBPro/data/boxscores/season/2025-04-18_LAS_at_CIN.html
2025-04-19,BUF,LOS,6-4,1,/home/james/dev/NexGen-BBPro/data/boxscores/season/2025-04-19_LOS_at_BUF.html
2025-04-19,HOU,NEW,13-0,1,/home/james/dev/NexGen-BBPro/data/boxscores/season/2025-04-19_NEW_at_HOU.html
2025-04-19,MIN,ATL,9-5,1,/home/james/dev/NexGen-BBPro/data/boxscores/season/2025-04-19_ATL_at_MIN.html
2025-04-19,WAS,PIT,6-1,1,/home/james/dev/NexGen-BBPro/data/boxscores/season/2025-04-19_PIT_at_WAS.html
2025-04-19,GRE,LAS,3-10,1,/home/james/dev/NexGen-BBPro/data/boxscores/season/2025-04-19_LAS_at_GRE.html
